edge,clr,aracne,grnboost,mrnet,tinge,wgcna
AT1G56650-AT4G14090,16.931219,,7221.6753,0.0288361662379863,,0.013844799956834998
AT5G23010-AT5G61420,9.560674,,517.96454,0.0452178708753321,,0.0037805612712605696
AT5G07690-AT5G61420,9.617378,,1703.276,0.0522757486456842,,0.00335387854676277
AT5G07690-AT5G23010,13.505819,,1877.9697,0.0297347300008662,,0.0040417475915899
AT3G50970-AT5G05410,12.547753,0.2359855983545409,1700.1086,0.0769252179174176,0.16886700000000002,0.00959321901516521
AT4G39950-AT5G60890,6.147576,0.22367778255349927,844.0252,0.0425458001291843,,0.00188698296338267
AT4G34000-AT5G52300,10.689482,,1577.2506,0.0321587590855289,,0.0042166552934359
AT4G34160-AT4G37750,11.013739,,785.8494,0.0601666416467673,,0.018898748123234
AT4G32880-AT4G37650,11.296835,,414.28732,0.0178150897690838,,0.00108875693954238
AT4G25480-AT5G52310,16.263309,0.1644770745067316,2863.0688,0.045614500681732,0.0920352,0.0023112989049927104
AT4G25490-AT5G52310,6.543788,,1224.4094,0.0211623424269539,,0.00039863179052992997
AT4G25470-AT5G59820,8.192188999999999,,214.65846,0.0403624085194217,,0.00243433354616475
AT4G25470-AT4G25480,25.913515,0.18236225999226785,8733.702,0.101240459474957,0.146769,0.00594655929634925
AT4G25470-AT4G25490,38.251518,0.3340399712570597,13112.774,0.14167490129576002,0.231517,0.0277664097371015
AT4G13770-AT5G61420,14.228428,0.3546192988425696,5888.9165,0.0660523277456898,0.261612,0.0313737773152113
AT4G13770-AT5G07690,12.513581,,2901.9033,0.0282144265159023,,0.0065684489853533
AT4G09820-AT5G42800,27.166567,0.2158235132987772,6802.648,0.071985429824996,0.131123,0.0065309339739241
AT4G03060-AT5G61420,8.707521,,2774.7458,0.0456386101632514,,0.00135344434246223
AT1G19850-AT4G32880,8.146878,,206.64944,0.0202593791904621,,0.0006854518769999879
AT2G33380-AT4G27410,10.947386,,,0.0269211204189632,,0.00377427880286835
AT1G19220-AT3G58190,13.835881,,182.13046,0.00856212413378235,,0.00010244423804693001
AT3G12580-AT5G05410,10.894388,,240.93436,0.0443665273217701,,0.0150886860869345
AT3G24650-AT4G16160,11.088243,,,0.00777059864321467,,9.2323892936035e-05
AT3G22840-AT5G11260,15.009706,,586.2153,0.0430421768965052,,0.0111948142069923
AT3G17609-AT3G22840,11.451146,,792.8172599999998,0.0456844946601418,,0.013591555581622
AT3G11410-AT4G34000,13.153811,,,0.0346387693962644,,0.011224335995461
AT3G11410-AT4G25480,13.845392000000002,0.17806549091338594,2204.9375,0.0289287213105803,0.0887384,0.00160644139053356
AT3G07650-AT5G15840,14.277891,0.12180507256378507,2469.5457,0.0362146751465527,0.058834800000000013,0.000510348415913051
AT1G02340-AT4G16780,14.95999,0.2021238046931384,5026.936,0.0523763492444717,0.13758,0.0054862038866394
AT1G01470-AT5G05410,10.105688,,333.5019,0.0498051820940006,,0.0070384028026986
AT1G20450-AT4G25480,10.555943,0.17466048119635444,227.52023,0.0194133161763436,,0.000615756395549276
