edge,chemical,development,flower,hormone-aba-iaa-ga-br,hormone-ja-sa-ethylene,leaf,light,nutrients,root,rosette,seed,seedling1wk,seedling2wk,shoot,stress-light,stress-other,stress-pathogen,stress-salt-drought,stress-temperature,wholeplant,wt,avgwt
ATCG00790-ATMG00690,,,5.2787690000000005,,,,,,7.964025,,,,,,,3.4427760000000003,,,,,7.964025,5.5618566666666664
ATCG00790-ATMG00630,,,,,,,,4.326683999999998,9.556186,,,,,,,,,3.617393,,,9.556186,5.833421
ATCG00790-ATMG00070,,,3.6011559999999996,,,,,3.364662,10.490101,,,,5.209333999999999,,,,,,,,10.490101,5.666313249999999
ATCG00820-ATMG00660,,6.6198630000000005,6.702501,7.172778999999999,,3.8312470000000003,8.590517,5.749001,19.862841,11.400456,8.679748,5.471646,7.195013,4.903965,,4.138813,,5.790794,,,19.862841,7.579227428571429
ATCG00820-ATMG00640,,,,,,,,,4.1372290000000005,,,,,,,,,,,,4.1372290000000005,4.1372290000000005
ATCG00820-ATMG00650,,,,,,,,,6.27126,,,,,,,,,,,,6.27126,6.27126
ATCG00820-ATMG00160,,,,,,,,,3.906185,,,,,,,,,,,,3.906185,3.906185
ATCG00820-ATMG00670,,,,,,,,,6.866142,,,,,,,,,,,,6.866142,6.866142
ATCG00820-ATMG00690,,,5.496553,,,,3.7764379999999997,,8.232857000000001,,,,,,,4.234738,,,,,8.232857000000001,5.435146499999999
ATCG00820-ATMG00630,,,,,,,,3.3412300000000004,6.858961,,,,,,,,,3.752193,,,6.858961,4.650794666666667
ATCG00820-ATMG00070,,,4.260634,,,,,4.251248,11.317327,,,,4.752863,,,3.726096,,,,,11.317327,5.661633599999999
ATCG00530-ATMG00660,3.71564,,,,,,5.8234699999999995,,14.248957,11.440205,8.258933,7.261075999999999,9.704553,6.42429,,,,4.453017,,,14.248957,7.925571222222222
ATCG00530-ATMG00640,3.989935,,,,,,,,5.176227,,,,,,,,,,,,5.176227,4.583081
ATCG00530-ATMG00650,,,,,,,,,11.011582,,,,,,,,,6.291087999999999,,,11.011582,8.651335000000001
ATCG00530-ATMG00160,,,,,,,,,6.52595,,,4.198144,4.941064,,,,,,,,6.52595,5.221719333333334
ATCG00530-ATMG00670,,4.9321470000000005,,,4.389277,,,,10.056678999999999,6.474929,,,4.395565,,,,,4.383674,,,10.056678999999999,5.7720451666666674
ATCG00530-ATMG00110,,,,,,,,,8.438647,,,,,,,,,,,,8.438647,8.438647
ATCG00530-ATMG00690,,,,,,,,,9.522602000000001,,,,,,,,,3.9855169999999998,,,9.522602000000001,6.7540595
ATCG00530-ATMG00630,,,,,,,,,11.80185,,,,,,,,,5.14746,,,11.80185,8.474655
ATCG00530-ATMG00070,,,,,,,,4.27762,17.882379999999994,,,,5.615401,4.70022,,,,7.958083,,,17.882379999999994,8.0867408
ATCG00530-ATMG00120,,,3.631042,,,,,,6.5986270000000005,,,4.993859,,,,,,,,,6.5986270000000005,5.074509333333333
ATCG00530-ATMG00870,,,,,,,,,5.154928,,,,,,,,,,,,5.154928,5.154928
ATCG00160-ATMG00660,5.5138370000000005,6.081729,7.402152,3.822767,5.088293,3.9288980000000002,10.723232000000001,,15.531954,11.321242,,7.2259759999999975,9.760715,7.9992300000000025,,,,3.943976,,,15.531954,7.5649231538461565
ATCG00160-ATMG00640,3.770542,,,,,,,,4.003217,,,,,,,,,,,,4.003217,3.8868795
ATCG00160-ATMG00650,,,,,,,,,9.758077,,,,,,,,,3.8307519999999995,,,9.758077,6.7944145
ATCG00160-ATMG00160,,,,,,,,,5.4271660000000015,5.11041,,3.923025,,,,,,,,,5.4271660000000015,4.820200333333333
ATCG00160-ATMG00670,,,,,,,,,9.973218,4.42023,,,,,,,,3.5184660000000005,,,9.973218,5.970638
ATCG00160-ATMG00110,,,,,,,,,5.5893510000000015,,,,,,,,,,,,5.5893510000000015,5.5893510000000015
ATCG00160-ATMG00690,,,5.7129129999999995,,,,,,8.571986,,,,,,,,,,,,8.571986,7.1424495
ATCG00160-ATMG00630,,,,,,,,,8.560524000000001,,,,,,,,,,,,8.560524000000001,8.560524000000001
ATCG00160-ATMG00070,,,5.357744,,,,,3.9863800000000014,12.458066,,,,5.538794,3.50429,,,,4.079243,,,12.458066,5.820752833333334
ATCG00160-ATMG00120,,,,,,,,,4.197749,,,4.055484,,,,,,,,,4.197749,4.1266165
ATCG00170-ATMG00660,6.516401999999999,10.896338,10.872647,7.3397679999999985,4.103981,4.958709,15.329671,6.56204,19.337004,12.493119,6.799192999999999,6.465905,12.895247,10.134951,,3.5692129999999995,,6.2159629999999995,,3.743617,19.337004,8.719633411764706
ATCG00170-ATMG00640,,,,,,,,,5.235146,,,,,,,,,,,,5.235146,5.235146
ATCG00170-ATMG00650,3.68526,,,,,,,,9.560775999999999,,,,,,,,,,,,9.560775999999999,6.623017999999999
ATCG00170-ATMG00160,,,,,,,,,5.113636,,,,4.65888,,,,,,,,5.113636,4.886258
ATCG00170-ATMG00670,4.017679,5.466196,4.518797,4.28012,,3.640743,6.394633,,12.739977,6.3654480000000015,,,3.583196,3.433528,,4.319764,,5.425197,,,12.739977,5.348773166666667
ATCG00170-ATMG00110,,,,,,,,,6.023798,,,,,,,,,3.5430080000000004,,,6.023798,4.783403
ATCG00170-ATMG00690,,,8.204064,,,,,,6.345171,,,,3.833136,,,,,,,,8.204064,6.127457
ATCG00170-ATMG00630,,,,,3.8873879999999996,,,3.657033,9.377680999999999,,,,,,,,,4.803473,,,9.377680999999999,5.43139375
ATCG00170-ATMG00070,3.744103,,7.539491,,,,,6.1379980000000005,12.877203,,,,7.7949009999999985,5.26065,,3.8866949999999996,,,,,12.877203,6.748720142857143
ATCG00170-ATMG00400,,,,,,,,,3.7168910000000004,,,,,,,,,,,,3.7168910000000004,3.7168910000000004
ATCG00170-ATMG00120,,,,5.071075,,,,,5.388624,,4.830337,,,,,,,,,,5.388624,5.096678666666667
ATCG00170-ATMG00870,,,,,,,,,3.7107940000000004,,,,,,,,,,,,3.7107940000000004,3.7107940000000004
ATCG00540-ATMG00660,,,,,,4.0685199999999995,4.168339,3.428057,15.788023,10.110396000000001,11.682928,6.5000519999999975,11.605921,4.9711690000000015,,,,,,,15.788023,8.035933888888888
ATCG00540-ATMG00640,,,,,,,,,4.2511480000000015,,,,,,,,,,,,4.2511480000000015,4.2511480000000015
ATCG00540-ATMG00650,,,,,,,,,9.724383999999999,,,,,,,,,4.227255,,,9.724383999999999,6.975819500000001
ATCG00540-ATMG00160,,,,,,,,,6.336337,,,,3.8844410000000003,,,,,,,,6.336337,5.1103890000000005
ATCG00540-ATMG00670,,,,,,,,,6.2592,6.2000150000000005,,,,,,,,4.779475,,,6.2592,5.7462300000000015
ATCG00540-ATMG00110,,,,,,,,,5.469995,,,,,,,,,,,,5.469995,5.469995
ATCG00540-ATMG00690,,,,,,,,,10.109432,,,,,,,4.217733,,3.8712089999999995,,,10.109432,6.066124666666667
ATCG00540-ATMG00630,,,,,,,,,7.395898,,,,,,,,,3.7950800000000013,,,7.395898,5.5954890000000015
ATCG00540-ATMG00070,,,,,,,,4.445869,14.201576999999999,,,,5.206243,,,,,4.211666999999999,,,14.201576999999999,7.016338999999999
ATCG00540-ATMG00120,,,,,,,,,3.6830629999999998,,,4.779357,,,,,,,,,4.779357,4.23121
ATCG00520-ATMG00660,,,3.6853279999999997,,,,5.749167,,9.023143,13.458276999999999,6.3162160000000025,6.0755930000000005,8.134466,,,,,,,,13.458276999999999,7.491741428571428
ATCG00520-ATMG00650,,,,,,,,,10.364449,,,,,,,,,5.770435,,,10.364449,8.067442
ATCG00520-ATMG00160,,,,,,,,,5.6959800000000005,4.0857589999999995,,3.9829980000000003,4.023072,,,,,,,,5.6959800000000005,4.44695225
ATCG00520-ATMG00670,,,4.465285,,6.0826660000000015,,,,7.352900999999999,11.629831,,,,,,,,3.966621,,,11.629831,6.699460799999999
ATCG00520-ATMG00110,,,,,,,,3.6644629999999996,11.821117999999998,,,,,,,,,,,,11.821117999999998,7.742790499999999
ATCG00520-ATMG00690,,,,,,,,,6.977914,,,,,,,,,,,,6.977914,6.977914
ATCG00520-ATMG00630,,,,,,,,,11.459481,,5.790642,,,,,,,3.848489,,,11.459481,7.032870666666668
ATCG00520-ATMG00070,,,,,,,,,12.195497,,,,5.4386480000000015,3.748505,,,,4.528333,,,12.195497,6.47774575
ATCG00520-ATMG00400,,,,,,,,,5.188699,,5.803726999999999,,,3.532079,,,,,,,5.803726999999999,4.841501666666666
ATCG00520-ATMG00120,,,5.719453,,,,,,6.534801,,11.353271000000001,4.863081,,3.704594,,,,,,,11.353271000000001,6.435040000000001
ATCG00520-ATMG00260,,,,,,,,,6.0320550000000015,,4.380311,,,,,,,,,,6.0320550000000015,5.206183
ATCG00520-ATMG00870,,,,,,,,,4.089016,,4.615627,,,,,,,,,,4.615627,4.3523215
ATCG00520-ATMG00740,4.063244999999998,,,,,,,,4.38445,,6.324063,,,,,3.822115,,,,,6.324063,4.64846825
ATCG00180-ATMG00660,7.015091,11.808715,11.883636,8.161369,5.32873,6.317034,18.494528,6.554523,21.102102,21.679686,11.736756,10.145342999999999,16.566832,9.059134,,3.9624129999999997,,8.052868,4.991676999999998,3.773736,21.679686,10.368565166666668
ATCG00180-ATMG00640,,,,,,,,,6.772003,,,,3.9970190000000003,,,,,,,,6.772003,5.384511
ATCG00180-ATMG00650,5.280805,,,,,,,,11.07056,,,,4.50079,,,,,4.9647879999999995,,,11.07056,6.4542357500000005
ATCG00180-ATMG00160,,,4.707294999999999,,,,,,8.007451,4.267231,,4.847885,6.708019,,,,,,,,8.007451,5.7075762
ATCG00180-ATMG00670,4.9103069999999995,6.900503,4.136369,,,4.1182419999999995,7.706038,,14.631920999999998,10.740127000000001,,,3.728328,,,,,7.281923,4.915907,,14.631920999999998,6.9069664999999985
ATCG00180-ATMG00110,,,,,,,,,7.7356789999999975,,,,5.085619,,,,,5.128866,,,7.7356789999999975,5.9833880000000015
ATCG00180-ATMG00690,,,7.699139999999999,,,,,,12.025558,,,,6.952947999999999,,,,,5.151553,,,12.025558,7.95729975
ATCG00180-ATMG00630,4.342529,,,,,,,5.094481,12.688941999999999,,,,,,,,,5.44635,,,12.688941999999999,6.893075499999999
ATCG00180-ATMG00070,,4.1995260000000005,7.54408,,,,,6.4404449999999995,15.639458,,,4.692863,9.001323,5.24292,,4.696984,,6.6481330000000005,,,15.639458,7.122859111111113
ATCG00180-ATMG00120,,,,3.812547,,,,,6.0816620000000015,,,3.653342,,,,,,,,,6.0816620000000015,4.515850333333334
ATCG00180-ATMG00260,,,,,,,,,3.969157,,,,,,,,,,,,3.969157,3.969157
ATCG00180-ATMG00870,,,,,,,,,5.026984,,,,,,,,,,,,5.026984,5.026984
ATCG00360-ATMG00660,5.299775,13.534254999999998,11.531628999999999,11.627672,,4.181473,12.147364,4.448596,20.362362,10.530436,8.246343,9.538188,17.651360999999994,13.920465,,4.484205,,9.20647,4.5883650000000005,6.137738,20.362362,9.849217470588236
ATCG00360-ATMG00640,4.910602,,,,,,,,4.874265,,,,4.901053,,,,,,,,4.910602,4.8953066666666665
ATCG00360-ATMG00650,,,,,,,,,9.972904,,,,3.9726730000000003,,,,,,,,9.972904,6.972788499999999
ATCG00360-ATMG00160,,,,,,,,,6.781688000000001,,,4.061664,7.443433,,,,,,,,7.443433,6.0955949999999985
ATCG00360-ATMG00670,,11.126560000000001,4.850676,6.058731,,4.809054,3.8693089999999994,,12.323349,7.605778999999999,4.6123199999999995,,10.324916,3.941697,,,,7.0031940000000015,5.697821,3.975772,12.323349,6.630706000000003
ATCG00360-ATMG00110,,,,,,,,,6.6462020000000015,,,,4.2451690000000015,,,,,,,,6.6462020000000015,5.4456855000000015
ATCG00360-ATMG00690,,,3.959718,,,,,,8.662057,,,,4.000936,,,,,,,,8.662057,5.540903666666668
ATCG00360-ATMG00630,3.655506,7.9561850000000005,,,4.664105999999999,,,7.145478999999999,15.270361999999999,,6.475903,,6.484807,,,,,4.960367,,,15.270361999999999,7.076589375
ATCG00360-ATMG00070,,,,4.23771,,,,3.498441,13.851567999999999,,,3.4926779999999997,7.693755,6.198428,,3.4626879999999995,,,,,13.851567999999999,6.062181142857143
ATCG00360-ATMG00400,,,,3.6059089999999996,,,,,6.447765,,4.7309779999999995,,,,,,,,,,6.447765,4.9282173333333334
ATCG00360-ATMG00120,,5.742319999999999,4.509366,7.4867630000000025,,,,5.543605,10.878517,,11.982073,7.8639449999999975,3.9759839999999995,4.836343,,,,,,,11.982073,6.979879555555555
ATCG00360-ATMG00260,,,,,,,,,4.831732,,,,,,,,,,,,4.831732,4.831732
ATCG00360-ATMG00870,,,,,,,,,3.6925589999999997,,6.124911,,,,,,,,,,6.124911,4.908735
ATCG00360-ATMG00740,,,,4.056842,,,,,3.524765,,4.152108999999999,4.400342,,,,,,,,,4.400342,4.0335145
ATCG00480-ATMG00660,,,5.212748,,,,,,8.177489999999999,,3.783811,,,,,,,,,,8.177489999999999,5.724683
ATCG00480-ATMG00670,,,,,,,,,4.481852,,,,,,,,,3.5155269999999996,,,4.481852,3.9986895
ATCG00480-ATMG00690,,,3.671479,,,,,,4.165471,,,,,,,,,,,,4.165471,3.918475
ATCG00480-ATMG00070,,,,,,,,,4.979661,,,,,,,,,,,,4.979661,4.979661
ATCG00120-ATMG00660,4.0251589999999995,,5.9925760000000015,,6.306266,,4.296119,,7.3717869999999985,11.315977,5.7541139999999995,5.13101,7.489522,7.336556,,,,,,,11.315977,6.501908599999998
ATCG00120-ATMG00640,4.578716,,,,,,,,,,,,,,,,,,,,4.578716,4.578716
ATCG00120-ATMG00650,,,,,,,,,7.227078,,,,,,,,,,,,7.227078,7.227078
ATCG00120-ATMG00160,,,,,,,,,6.310215,3.616693,,,,,,,,,,,6.310215,4.9634540000000005
ATCG00120-ATMG00670,,,,,3.707184,,,,6.139703,5.468297,,,,,,,,,,,6.139703,5.1050613333333335
ATCG00120-ATMG00110,,,,,,,,,6.353657,,,,,,,,,,,,6.353657,6.353657
ATCG00120-ATMG00690,,,5.435021,,,,,,7.598189,,,,,,,,,,,,7.598189,6.516605
ATCG00120-ATMG00630,4.611443,,,,,,,,6.613173,,,,,,,,,,,,6.613173,5.6123080000000005
ATCG00120-ATMG00070,,,4.344551999999998,,,,,,8.442669,,,,3.807662,,,,,3.5112120000000004,,,8.442669,5.02652375
ATCG00500-ATMG00660,6.058943,9.090891000000001,9.020041,5.671844999999999,5.429735,5.019168,10.208019,5.7289,15.633314000000002,15.108295000000002,8.808129,7.085216,15.791479,9.485447,,4.612236,,10.258094999999999,5.426711,3.9090949999999998,15.791479,8.463642166666666
ATCG00500-ATMG00640,,,,,,,,,,,,,6.0814980000000025,,,,,,,,6.0814980000000025,6.0814980000000025
ATCG00500-ATMG00650,,,,,,,,,8.331672,,,,5.989699,,,,,8.428902,,,8.428902,7.583424333333332
ATCG00500-ATMG00160,,,,,,,,,8.361517,6.3224230000000015,,4.5075650000000005,9.621494,,,,,6.112141,,,9.621494,6.985028
ATCG00500-ATMG00670,4.8873,8.514595,5.585433,,4.919144,7.763702,4.371587,,11.479678999999999,11.89034,,,9.746675999999999,4.027291,,,3.823211,8.168766999999999,5.387787,,11.89034,6.966577846153848
ATCG00500-ATMG00110,,,,,,,,,5.635113,,,,3.639294,,,,,5.930624,,,5.930624,5.068343666666666
ATCG00500-ATMG00690,,,8.599317999999998,,,,,3.238057,8.45918,,,,5.401264,,,,,6.927327,,,8.599317999999998,6.5250292000000005
ATCG00500-ATMG00630,4.3619,5.9364099999999995,,,4.483142,,,5.074793,10.539323,,,,7.579381,,,,,9.794068,,,10.539323,6.824145285714287
ATCG00500-ATMG00070,,,8.667928999999999,,,,,6.7799380000000005,12.325612,,,3.5074660000000004,10.02534,5.020597,,5.5735769999999984,,8.820722,,,12.325612,7.590147625
ATCG00500-ATMG00120,,,4.9661610000000005,,,,,,,,5.512092,5.267979,4.235317,,,,,,,,5.512092,4.99538725
ATCG00500-ATMG00870,,,,,,,,,5.010686,,,,,,,,,,,,5.010686,5.010686
ATCG00300-ATMG00660,,6.012289,6.171573,9.03629,6.814438000000001,5.5249809999999995,6.091008,,15.401848999999999,15.20181,11.762555,6.697132000000001,9.810811,7.0448949999999995,,,,4.667221,,,15.401848999999999,8.479757846153849
ATCG00300-ATMG00640,,,,,,,,,4.797178,,,,,,,,,3.5968400000000003,,,4.797178,4.1970089999999995
ATCG00300-ATMG00650,,,,,,,,,10.072726,,,,,,,,,4.489902,,,10.072726,7.281314
ATCG00300-ATMG00160,,,4.240345,,,,,,5.3357220000000005,,,3.5883160000000003,3.718633,,,,,,,,5.3357220000000005,4.220754
ATCG00300-ATMG00670,,,,3.961554,,,,,7.7997710000000025,6.069473,,,,,,,,5.3250910000000005,,,7.7997710000000025,5.7889722500000005
ATCG00300-ATMG00110,,,,,,,4.3197980000000005,,7.045445,,,,,,,,,4.411208,,,7.045445,5.258817
ATCG00300-ATMG00690,,,4.756813,,,,,,8.975123,,,,5.112716000000002,,,4.032729,,,,,8.975123,5.719345250000001
ATCG00300-ATMG00630,,,,,,,,3.407557,9.857612,,,,,,,,,5.436255,,,9.857612,6.233808
ATCG00300-ATMG00070,,,,,,,,,15.324009,,,,4.53726,,,,,5.9508870000000025,,,15.324009,8.604052000000001
ATCG00300-ATMG00400,,,,,,,,,4.32423,,,,,,,,,,,,4.32423,4.32423
ATCG00300-ATMG00120,,,,,,,,,6.215378,,,,,,,,,,,,6.215378,6.215378
ATCG00300-ATMG00870,,,,,,,,,4.02548,,,,,,,,,,,,4.02548,4.02548
ATCG00280-ATMG00660,,,6.246754,4.358721,4.427539,,4.9690900000000005,,8.666189,11.484656,7.763174,5.547581,7.707036,7.190869,,,,,,3.867894,11.484656,6.566318454545455
ATCG00280-ATMG00640,,,,,,,,,3.928658,,,,,,,,,,,,3.928658,3.928658
ATCG00280-ATMG00650,,,,,,,,,7.708609,,,,,,,,,4.783199,,,7.708609,6.245904
ATCG00280-ATMG00160,,,,,,,,,5.043446,4.218318,,,5.080801999999999,,,,,,,,5.080801999999999,4.780855333333332
ATCG00280-ATMG00670,,5.509768,4.420669,,4.6869879999999995,3.5517260000000004,,3.5152449999999997,7.603014999999999,7.293621000000001,,,5.6836269999999995,7.989443,,,,5.428574,,,7.989443,5.5682676
ATCG00280-ATMG00110,,,,,,,,,5.896605,,,,,,,,,,,,5.896605,5.896605
ATCG00280-ATMG00690,,,5.610525,,,,,,4.922276,,,,,,,,,,,,5.610525,5.2664005
ATCG00280-ATMG00630,,,,,,,,5.4808069999999995,9.601434,,,,4.659036,,,,,5.115268,,,9.601434,6.21413625
ATCG00280-ATMG00070,,,,,,,,,12.284938,,,,,,,,,5.762497,,,12.284938,9.0237175
ATCG00280-ATMG00120,,,,,,,,,3.796386,,,,,,,,,,,,3.796386,3.796386
ATCG00280-ATMG00870,,,,,,,,,3.8743279999999998,,,,,,,,,,,,3.8743279999999998,3.8743279999999998
ATCG00050-ATMG00660,,4.106108,4.323331,,,,5.231054,,12.843409,6.546461,,5.146228,12.943585,,,,,4.779537,,,12.943585,6.9899641249999975
ATCG00050-ATMG00640,,,,,,,,,3.6548220000000002,,,,,,,,,,,,3.6548220000000002,3.6548220000000002
ATCG00050-ATMG00650,,,,,,,,,9.968245,,,,3.9013709999999997,,,,,,,,9.968245,6.934807999999999
ATCG00050-ATMG00160,,,,,,,,,4.221575,,,3.5265089999999994,4.827116,,,,,,,,4.827116,4.1917333333333335
ATCG00050-ATMG00670,,,,,,,,,6.8667039999999995,,,,,,,,,,,,6.8667039999999995,6.8667039999999995
ATCG00050-ATMG00110,,,,,,,,,6.220282,,,,6.014609,3.840728,,,,,,,6.220282,5.358539666666666
ATCG00050-ATMG00690,,,,,,,,,7.1350679999999995,,,,6.986975,,,,,,,,7.1350679999999995,7.0610215
ATCG00050-ATMG00630,,,,,,,,,10.307658,,5.113153,,,,,,,,,,10.307658,7.7104054999999985
ATCG00050-ATMG00070,,,,,,,,,8.849628,,,,6.531015,,,,,,,,8.849628,7.6903215
ATCG00050-ATMG00400,,,,,,,,,6.237659,,,,,,,,,,,,6.237659,6.237659
ATCG00050-ATMG00120,,,,4.477656,,,,,7.95334,,4.062164,,,,,,,,,,7.95334,5.497719999999998
ATCG00050-ATMG00260,,,,,,,,,4.383997,,,,,,,,,,,,4.383997,4.383997
ATCG00050-ATMG00870,,,,,,,,,4.765121,,,,,,,,,,,,4.765121,4.765121
ATCG00560-ATMG00660,,,,,,4.548667,,,3.995187,7.423723,6.315854,5.944464,8.997831,,,,,,,,8.997831,6.204287666666668
ATCG00560-ATMG00650,,,,,,,,,6.820886,5.82954,,,5.6971050000000005,3.945091000000001,,,,4.041859,,,6.820886,5.2668962
ATCG00560-ATMG00160,,,8.718026,,,,,,5.584903,5.116238,,4.2282,5.882214,,,,,,,,8.718026,5.9059162
ATCG00560-ATMG00110,,,,,,,4.723108,,,,,,5.380122,,,,,,,,5.380122,5.051615
ATCG00560-ATMG00690,,,3.787793,,,,4.480821,,7.403850999999999,3.859487,,,6.382296,,,3.453157,,4.129799,,,7.403850999999999,4.7853148571428585
ATCG00560-ATMG00070,,,3.639961,,,,,,6.404071,,,,5.435886,4.878269,,,,,,,6.404071,5.08954675
ATCG00560-ATMG00120,,,,,,,,,3.775886,,,3.608174,,,,,,,,,3.775886,3.69203
ATCG00270-ATMG00660,,,,,3.533932,,3.612657,,,9.959603999999999,,3.9655839999999998,6.0717019999999975,5.351301,,,,,,,9.959603999999999,5.415796666666666
ATCG00270-ATMG00640,,,,,,,,,3.657914,,,,3.6342519999999996,,,,,,,,3.657914,3.646083
ATCG00270-ATMG00650,,,,,,,,,8.001383,,,,,,,,,,,,8.001383,8.001383
ATCG00270-ATMG00160,,,,,,,,,,5.653339,,,5.405458,,,,,,,,5.653339,5.5293985
ATCG00270-ATMG00670,,9.431332000000001,3.72687,,6.6046570000000004,6.88037,3.811263,,,13.210482,,,8.057021,6.455408,,,,3.8815089999999994,4.302938,4.521627,13.210482,6.443952454545454
ATCG00270-ATMG00110,,,,,,,,,10.507957000000001,,,,,3.772075,,,,,,,10.507957000000001,7.140016000000001
ATCG00270-ATMG00630,,4.437525,,,,,,4.185398,8.801806,,,,7.864265,4.41782,,,,,,,8.801806,5.941362799999999
ATCG00270-ATMG00070,,,,,,,,,6.5841009999999995,,,,4.23706,4.37804,,,,,,,6.5841009999999995,5.066400333333333
ATCG00270-ATMG00400,,,,,,,,,12.963335,,4.037858,,,,,,,,,,12.963335,8.5005965
ATCG00270-ATMG00120,,,4.637773,,,,,,7.930702,,4.495062,,,,,,,,,,7.930702,5.687845666666667
ATCG00270-ATMG00260,,,,,,,,,7.539694,,,,,,,,,,,,7.539694,7.539694
ATCG00270-ATMG00710,,,,,,,,,4.3856480000000015,,,,,,,,,,,,4.3856480000000015,4.3856480000000015
ATCG00270-ATMG00130,,,,,,,,,3.565878,,,,,,,,,,,,3.565878,3.565878
ATCG00270-ATMG00870,,,,,,,,,4.344233,,,,,,,,,,,,4.344233,4.344233
ATCG00270-ATMG00740,,,,,,,,,4.35577,,,,,,,,,,,,4.35577,4.35577
ATCG00070-ATMG00660,,3.9044440000000002,8.103177,,5.731966000000001,,,,8.240255,,,3.757429,6.7009820000000015,4.833761,,,,,,,8.240255,5.896002000000001
ATCG00070-ATMG00650,,,,,,,,,6.653086,,,,,,,,,,,,6.653086,6.653086
ATCG00070-ATMG00160,,,,,,,,,6.678037,,,,,,,,,,,,6.678037,6.678037
ATCG00070-ATMG00670,,,,,,,,,7.0857589999999995,4.055421,,,,,,,,,,,7.0857589999999995,5.5705899999999975
ATCG00070-ATMG00690,,,8.057128,,,,,,6.51045,,,,,,,,,,,,8.057128,7.283789
