edge,chemical,development,flower,hormone-aba-iaa-ga-br,hormone-ja-sa-ethylene,leaf,light,nutrients,root,rosette,seed,seedling1wk,seedling2wk,shoot,stress-light,stress-other,stress-pathogen,stress-salt-drought,stress-temperature,wholeplant,wt,avgwt
AT2G38470-AT3G15210,0.0643077868447421,0.036776164778047,,0.0551969960138505,0.0301902133127604,0.0482379324989369,0.0554035344208994,0.0427599236786762,0.0663699025645376,0.0990850992089518,,0.0570952150079684,0.0531909949956137,0.0675383148779665,0.0832417308549295,0.0980499409400343,0.0941969877352073,0.09983355743374601,0.0468257315296956,0.0637655060504105,0.09983355743374601,0.06455919626372078
AT2G38470-AT3G52430,0.0505296886983882,0.0340983431193411,0.0342907968657953,0.041342616391189,0.0335297170707126,0.0443973563771857,0.0365785497828081,0.0498339974510121,0.0661253343081032,0.0511592058386402,,0.0402063316393521,0.0273319206170637,0.0320395712220952,0.0531036189305444,0.0583704835136128,0.0734901762626569,0.0517552924990712,0.0608850593856779,0.0414781054624016,0.0734901762626569,0.04634453502292901
AT2G38470-AT5G07100,,0.0323422983511107,,,0.0318301411848266,0.0480212282808358,0.041844786089524,,0.0177600650924674,0.04364981490841298,,0.027847194160008998,0.0220213441293837,0.0290222373168055,0.0349142278248196,0.0660735181794642,0.0590722692149409,0.030430699107636006,0.0393998039837416,0.0284202135061459,0.0660735181794642,0.03684332275534159
AT2G38470-AT3G26830,0.0501483513478123,0.0262799874896044,0.028546472596754,,0.0644987336549258,0.0517295289202579,0.0343033115374686,,0.0229621232397704,0.036049899324519,,0.0228887751685914,0.0183626329579638,0.0199267623208048,0.0457839368600678,,0.0559163500619554,0.0329687287948403,0.0368464672559642,0.0327159081429095,0.0644987336549258,0.036245498104638105
AT2G38470-AT5G60890,0.0240393215977801,,,0.0401425228121226,,,,,0.0215595795622245,0.0266520049106847,,0.0278873000984952,,0.0191956395194796,0.028838295167509,0.0553196368451381,0.0342003842011915,,,0.0240632852181965,0.0553196368451381,0.030189796993282177
AT2G38470-AT3G23240,0.0346679295923234,0.016886190324439,,0.0198778171841279,,0.0378147691717822,,,0.0247654781651523,0.0347648127605128,,0.0269178301909134,0.0192456155609592,0.0239089745149191,0.0492480280505698,,0.057380307462081,0.0392417632043276,,0.0349226235669117,0.057380307462081,0.032280164596078416
AT2G30250-AT5G59820,0.114648229863244,0.0369670665683925,,0.0421426187897319,0.0694526513877735,0.0669193019973415,0.0532131963538215,0.0459678526262284,0.0573733805372514,0.0742039859587907,,0.0477993774470878,0.034473921170053004,0.0430897259998713,0.0667827507828956,0.0881094294769479,0.05855763358309901,0.0689275089249332,0.0526321329310255,0.0704842896146264,0.114648229863244,0.060652503000728615
AT2G30250-AT5G62020,0.0334968083191906,,,0.0259665904596379,0.0278946782480217,0.0364092309531604,0.0255855266708004,,0.021362485481878003,0.0317105283438659,,0.0231971380428487,,0.0262055611678476,0.0400863318633238,,0.0322401072229452,0.0617032322362014,,0.0240574029555093,0.0617032322362014,0.03153197092040237
AT1G09080-AT1G42990,0.0518697773921488,0.0285196027836764,,0.0189532554580639,0.0377242791841529,0.0399383080254089,0.0217889372635961,,0.0214427041052154,0.026736654296704,,0.0268967907208797,0.0168623207635352,,,,0.0394697621045261,,,0.0384576007534863,0.0518697773921488,0.03072166607094948
AT2G30490-AT4G36540,0.0307139457835979,,,,,0.0256036511392586,,,,,,0.016809229633928998,0.0370097392872814,,0.035276839917639004,,0.0491071622900883,,0.0387390768200367,,0.0491071622900883,0.03332280641026155
AT2G30490-AT4G38620,,0.0172976194616332,,0.0213122541346032,,,,0.0431508425872909,0.0337459021633483,,,,,,0.032957107607158,,,0.0483755216285217,0.0321678347740943,,0.0483755216285217,0.032715297479521364
AT2G30490-AT3G18990,,,,,,,,0.0446544156540802,,,,,,,,,,,,,0.0446544156540802,0.0446544156540802
AT2G37040-AT3G02830,,,,,,,0.0588952822805661,,,,0.0244873432834571,,,0.02371212369099,,,,,,,0.0588952822805661,0.03569824975167107
AT3G17609-AT5G13930,,0.0286179200241308,,0.0247924382562257,,,0.0579906392145839,,0.0215935004039367,0.036930991284861,,0.026847393557201,0.0281230450306785,0.0159268540589262,,,,,0.0743820708712362,,0.0743820708712362,0.03502276141130889
AT3G17609-AT3G47430,,,,,,,0.0516094004322216,,,0.0288360612319074,,0.0414375464675021,0.0382069045772447,0.0239828127559782,0.0425576972519417,,,,,,0.0516094004322216,0.03777173711946594
AT3G17609-AT3G22840,0.0427828238306663,0.0327781521033238,0.0472273932973807,0.030826359854383,0.0418145174935423,0.0462665560973142,0.0956918427642505,0.0380466961318993,0.0322204259632826,0.0518074002871796,0.0396233994481119,0.0456844946601418,0.0392120975320477,0.0374799487818172,0.0800348662591494,,0.0340295105997572,,0.0994764342339539,0.0596631106400958,0.0994764342339539,0.04970366833212762
AT3G23250-AT4G25490,,,,,,,,,0.0182911895328671,,,,,,,,,0.0310361457353483,,,0.0310361457353483,0.0246636676341077
AT3G23250-AT4G25470,,,,,,,,,0.0259340422192747,,,,,,,,,0.0378101375343389,,,0.0378101375343389,0.0318720898768068
AT1G02400-AT4G25490,,,,,,,,,,,,,,0.0282890823181041,,,,0.0366688658092815,0.0247294447481286,,0.0366688658092815,0.0298957976251714
AT2G43010-AT5G13930,,,,,,,,,,,,,0.0234454745335248,,0.0417762771539017,,,,0.0393213055741176,,0.0417762771539017,0.034847685753848036
AT1G18570-AT4G31500,,,,,0.0303470578691145,0.0455820071041557,,,,0.0267992117570591,,,0.0160029115076187,0.0160901488961017,0.0304761146710834,,0.0690642478743358,,,,0.0690642478743358,0.0334802428113527
AT1G18570-AT4G39950,,,,,0.0278543572300873,0.0336914365055984,,,,,,,,,,,0.0659346396755045,,,,0.0659346396755045,0.04249347780373006
AT4G31550-AT5G42650,,,,,,,,,,0.0312205819061301,,,,0.0145550211504937,,,,,,,0.0312205819061301,0.0228878015283119
AT1G04240-AT4G25470,,,,,,0.0230588629242487,,,,0.0250668388708551,,,,0.017670656539686,,,,,0.0341129662639864,,0.0341129662639864,0.02497733114969405
AT1G04240-AT1G19220,,,,0.0391507846462001,,,,,,,,0.0184114220410183,,,,,,,,,0.0391507846462001,0.0287811033436092
AT2G30750-AT4G36540,0.0229212130106562,,,,,,,,,,,,0.0136608244953594,,,,0.033168493909624,,,,0.033168493909624,0.02325017713854654
AT4G25480-AT5G59820,,,,0.0195278643433103,,,,,0.0328850301457275,,,,,,,,,0.0299915211922032,,,0.0328850301457275,0.027468138560413663
AT4G25480-AT5G25610,,,,,,,,,,,,,0.016553109644832,,,,,,,,0.016553109644832,0.016553109644832
AT4G25480-AT5G52310,0.0429330743768145,0.047648080755874005,0.11950942157464599,0.0251790038165179,0.0599342269657184,0.0534379758787943,0.044445812542228,0.0352703380958308,,0.0732436252010813,,0.045614500681732,0.0804700208081653,0.058578176294615,0.0570813405018774,,0.0650584421947282,0.14014787399672,0.0732202158531512,0.0520015847407137,0.14014787399672,0.06316315966348285
AT2G46270-AT4G10040,,,,0.0221786844691509,,,,,,,,,,,0.0362141339043746,,,0.0437506298498056,0.028738978662683996,,0.0437506298498056,0.032720606721503766
AT1G64280-AT4G31800,0.0270897452335921,,,,0.055707071866154007,0.0312040093716996,,,,0.0318066629653654,,,0.0251579895717032,0.0300811530624558,0.0276564397138212,,0.0371362350449312,0.0305623075260572,0.0248944041767393,0.0483197485542257,0.055707071866154007,0.033601433371522244
AT2G24570-AT4G31550,0.22399107011851396,0.0710673626097156,0.0762503142988842,0.0682049307320593,0.0914494550529084,0.0478793736331507,0.021707749814077998,0.088378769247414,0.170240199250197,0.0252029942478706,0.0423774099375964,0.10777974400976499,0.136413872490139,0.11656841977055099,0.0922335481082556,0.336672925269138,0.12352442319105199,0.0761318890723743,0.0330766733210078,0.0542772815837605,0.336672925269138,0.10017142028792156
AT3G56400-AT3G57260,0.0226574807117096,,,,0.0248162439042703,,,0.0393275809935382,,0.0273788065385368,,,0.0187850356282558,0.0162144132466271,,,,,,,0.0393275809935382,0.02486326017048963
AT2G22300-AT3G48090,0.0365090378882657,,,0.0242103713291122,0.049656798072915,0.0393684589926523,,,0.0200762399392777,,,0.0153880591932631,0.0247585407118655,0.0172561716360893,0.049035969290849996,,0.0454807837365932,0.0337289889136281,,0.0285021575100722,0.049656798072915,0.031997631434548694
AT1G09350-AT4G25480,,,,,0.0689498482285325,0.0615534384143651,0.0422462592210594,,,0.0918424585536161,,0.0148790146588491,,0.0147663056055764,0.0371262458391965,,0.033300917443096,0.14093323040632502,0.0869441996631017,0.0444524695587865,0.14093323040632502,0.057908580690227675
AT4G00180-AT4G37750,,,0.0468934998186857,,,,,,,,,,,,,,,,,,0.0468934998186857,0.0468934998186857
AT1G07890-AT5G59820,,,,,,,,,,,,,,,,,0.0471347459926707,,,,0.0471347459926707,0.0471347459926707
AT1G07890-AT5G16820,,,,,,,,,,,0.0357921605061077,,,,,,,,,,0.0357921605061077,0.0357921605061077
AT2G33380-AT4G27410,0.0275502210232246,0.0204404760937065,0.0328810784881216,0.0464508456906707,0.0503950992309646,0.0612498616953146,0.0232613961484435,,,0.055195777123525004,,0.0269211204189632,0.0267452038980029,0.0198789258248097,0.0672288917708288,,0.0579407580854718,0.0687348018304908,0.0379390623418874,0.0457664065636886,0.0687348018304908,0.04178624538925715
AT1G32640-AT4G17490,0.0283745339784477,,,,,,,,0.0293130177767492,,,,0.0170389399552392,0.0186126351649435,,0.0494074444522109,0.0323984948597471,0.0370092961856919,,0.0165575183035307,0.0494074444522109,0.028588985084570025
AT1G32640-AT3G45140,,,,,,0.0302492140342908,,,,0.0344061437710935,,,0.0181490109920584,0.0168320978357642,,,0.0424349496859022,,,0.0257907508850086,0.0424349496859022,0.02797702786735295
AT1G32640-AT3G15210,0.0637361308462491,0.0234445550464226,0.0278501981906652,0.051171180923170995,,0.0432159681331982,0.0204924806166213,0.0509031368140042,0.0280486379743568,0.0331312362032916,,0.0426961931561026,0.0367293138453731,0.0399128058276856,0.08861583899398501,,0.11884943045791099,0.05357665351265098,,0.0631192493803992,0.11884943045791099,0.04909331312013046
AT1G32640-AT3G16470,0.0288814098093867,,,,,0.0263936296803726,0.0223649468460002,,,0.0392312962352179,,0.0199346173103352,0.0159729194625717,0.018221537084287,0.0632944540604271,,0.0585598992966551,,0.0358829336130795,0.0273718164298922,0.0632944540604271,0.032373587257111376
AT1G32640-AT5G47220,0.0237121370674937,,0.0285356812689326,,,0.0292121060974697,,,0.0191814065447142,,,,0.0278030673013854,0.0260074481137891,0.0322055130459412,,0.0429390513560299,0.0370722453646132,,0.0287679199085731,0.0429390513560299,0.029543657606894213
AT1G32640-AT4G25470,,0.0191127545359584,,0.0310472864058384,,,,,0.0268175905329597,,,0.0291544684061183,0.0161074240469816,0.0166299435588873,0.0281819746030939,,,0.0380668894460045,,0.0194105671714936,0.0380668894460045,0.02494765541192619
AT4G34000-AT5G52300,,,,0.0217474231362596,0.0311878450061165,,0.0224386169965194,,,,,0.0321587590855289,0.0158309854960149,0.0235245419843836,0.031462042813862,,,0.0307755137758689,,0.03676040366791001,0.03676040366791001,0.02732068132916264
AT1G77120-AT4G25470,,,,,,,,,,,,,,,,,,,0.0352419902024568,,0.0352419902024568,0.0352419902024568
AT1G77120-AT2G47190,,,,,,,,,,,,,,,,,,0.0313061097447702,,,0.0313061097447702,0.0313061097447702
AT2G22240-AT5G16820,,,,,,,,,,,0.0396085585077775,,,,,,,,,,0.0396085585077775,0.0396085585077775
AT1G34370-AT5G07440,0.0790140852541665,0.0420475456463298,,0.0649828950328979,,,0.0534933958901668,0.104087043981966,,0.0565730806990295,,,0.0879434678908619,,0.0897550317224377,0.10353110379675999,0.0822564182430184,0.0905513605589741,0.0945188882349907,,0.104087043981966,0.07906285974596661
AT1G34370-AT3G22200,,,,,,,0.0195249897184573,,,0.0264508268554442,,,,,,,0.0386840826842788,0.0315517978616977,0.0237137713508392,,0.0386840826842788,0.02798509369414344
AT1G01470-AT5G05410,0.0318394415923073,0.0299360738737533,0.0228237394124967,0.0431478323411884,,0.0318535422573524,0.0569280258166661,,0.0254543128970881,0.0592961057418158,0.0420387271655466,0.0498051820940006,0.0359175893388764,0.0366742461366998,0.0825556691727521,,0.0380045658272903,0.0643448970260686,0.05273675594899098,0.0275245409824824,0.0825556691727521,0.042993014566198584
AT1G20630-AT4G20380,,,0.0399084314527775,,,,,,,,,,,,,,,,,,0.0399084314527775,0.0399084314527775
AT1G78600-AT5G11260,,,,,,,,,0.0200505400009167,,,,,,,,,,,,0.0200505400009167,0.0200505400009167
AT4G31500-AT5G61420,,,,,,,0.0192888074674332,,,,,,,,,,,,0.0404261872378174,,0.0404261872378174,0.0298574973526253
AT4G31500-AT5G60890,,0.0249657493720682,0.0423771625493564,0.0281278054156578,,,0.0590444423565311,,0.031582099410794,,0.0435211746176646,0.023417275673791003,,,,0.0655998857630023,,0.0390799243084761,0.0489887168499514,,0.0655998857630023,0.040670423631729284
AT2G01420-AT4G00220,,,,,,,,,,,0.0260132544604513,,,,,,,,,,0.0260132544604513,0.0260132544604513
AT5G11260-AT5G13930,,0.0201245575299888,,0.0219961531577685,,,0.0367955433019772,,,0.0233575148199433,,0.0146503482467805,0.0298937592367285,0.013868973301708998,,,,,0.051768552595677,,0.051768552595677,0.0265569252738216
AT2G27050-AT4G27440,,,,0.0193366026414063,,0.025867712550524,,,,,,,0.0137849022570393,,0.0349897235939938,,,,,,0.0349897235939938,0.02349473526074085
AT4G13770-AT5G61420,0.0855655242259426,0.084703116503958,0.26940356363718104,0.06348959382688099,0.268552205508362,0.236109222047305,0.0554378155768362,0.183236951787568,0.0368334541688705,0.0766718762965659,0.0773897357100114,0.0660523277456898,0.0557569255730798,0.0889446116090174,0.291323624113227,0.0998225863982008,0.0855215264373629,0.0645064675247926,0.067185591282907,0.0364423414124275,0.291323624113227,0.1146474530693093
AT4G13770-AT5G07690,,0.0226428846081557,0.0281747603511283,,0.0388096772593234,0.056179433739077,0.0311881871474877,,,0.0596073222580213,,0.0282144265159023,0.0423168430150659,0.0422532365912737,0.0383225110577115,,0.065842766835032,0.0348593655343626,0.0636922214426783,0.020059240991536997,0.065842766835032,0.040868776953339764
AT1G51680-AT4G38620,,0.0280524679192151,,0.0382686840694232,,,0.0333391857655178,,0.0455758964636824,,,,0.015372489962466,0.011378436297211,,0.0515097174321469,,0.0505434041574628,,,0.0515097174321469,0.03425503525839065
AT2G36880-AT4G36540,,,,,0.0254374918166302,,,,,,,,,,,,,,,,0.0254374918166302,0.0254374918166302
AT1G53500-AT1G79840,,,,,,,,,,,0.0404275492919775,,,,,,,,,,0.0404275492919775,0.0404275492919775
AT2G36010-AT5G24330,,,0.0348225363489704,,,,,,,,,,,0.0143855341248132,,,,,,,0.0348225363489704,0.0246040352368918
AT2G42530-AT4G25480,0.0792505240253458,0.0217358528320049,0.0473278593397086,,0.0527074346216139,0.0570722545700952,0.0691734762574706,,,0.0750766848810474,,0.0232428495699039,0.0332692859779279,0.0332410800425687,0.0572509231016833,,0.0425554103183674,0.0363993156894788,0.0698965809126488,0.03900048276032,0.0792505240253458,0.04914666766001235
AT2G01570-AT3G30775,0.0276500999932802,,,,,,,,,,,,,,,,,,,,0.0276500999932802,0.0276500999932802
AT2G01570-AT2G04240,,,,,,,0.0226459197161795,,,,,,,,,,,,,,0.0226459197161795,0.0226459197161795
AT2G42540-AT5G05410,,,,,,,,,,,,,,,0.0361962485463022,,,,,,0.0361962485463022,0.0361962485463022
AT2G42540-AT4G25490,,,,,0.0290003929601872,0.0256629509256673,,,,,,,,,,,,,0.037507479762736,0.0218611768949524,0.037507479762736,0.028508000135885725
AT2G42540-AT4G25480,0.0238660816669673,0.0179913869610549,0.0498817486706508,,0.0462021613627541,0.0380451883031658,0.0211057287393249,,,0.0539292006969913,,0.0176528612615044,0.0237511646844919,0.0261997421803841,0.0443373284286429,,0.0347470443880579,0.0363577210348387,0.0502134635523403,0.0335742278428077,0.0539292006969913,0.0345236699849318
AT2G42540-AT4G25470,,,,,,,,,,,,,,,,,,,0.0316823400545013,0.024609061141360997,0.0316823400545013,0.02814570059793115
AT1G71030-AT5G42800,,,,,,,,,,,0.0289426602207734,,0.0221036374271826,,,,,,,,0.0289426602207734,0.025523148823978
AT1G71030-AT4G09820,,,,,,,,,,,0.0275825170440931,,,,,,,,,,0.0275825170440931,0.0275825170440931
AT1G71030-AT3G13540,,,,,,,,,,,0.0763869308080864,,,,,,,,,,0.0763869308080864,0.0763869308080864
AT1G37130-AT3G17609,,0.0200746833222663,,0.0202398546327301,,0.0395540201207902,0.0540103471068536,,,0.0486695643713592,,0.0185155066249311,,0.0184580348906778,0.0473940290495492,,0.0376759457473126,0.0425599070488128,0.0606644585177614,0.0211565328775445,0.0606644585177614,0.035747740359215734
AT2G15050-AT4G25480,,,,,0.0297874916054508,,,,,,,,,,,,,,,,0.0297874916054508,0.0297874916054508
AT2G33810-AT5G60910,,0.0279771025281903,0.0448602428878218,,0.0226151300453965,,,,,0.0385074134835706,,,,0.0485591144901443,,,,0.0350082618150495,,0.0188899995962162,0.0485591144901443,0.0337738949780556
AT2G20180-AT5G67030,0.0226126210917948,,,,0.0290175564062133,,,0.0511365514182915,,,,,,,,0.0508965001050429,0.0397379045831089,0.0361546472363656,,,0.0511365514182915,0.03825929680680283
AT2G20180-AT4G27440,0.024710075883774,,,,,,,,,,,,,,,,,,,,0.024710075883774,0.024710075883774
AT2G20180-AT5G66880,,,,,,,,,,0.028175994699546,,,,0.0177987370257313,,,,,,,0.028175994699546,0.02298736586263865
AT2G20180-AT3G44320,,,,,,,,,,,,,,,0.0401082646306729,,,,,,0.0401082646306729,0.0401082646306729
AT2G20180-AT5G53290,,,,,,0.0206814611002316,,,,0.0224064080060574,,,0.0134641299752217,,0.0405207271388488,,,,0.0348556759010044,,0.0405207271388488,0.026385680424272785
AT2G20180-AT3G61830,,,,,,,,,,0.0240761083063898,,,,,,,,,,,0.0240761083063898,0.0240761083063898
AT2G20180-AT3G04730,,,,,,,,,,0.0243661508053558,,,,0.0140478289534166,,,,,0.0292149297133107,,0.0292149297133107,0.0225429698240277
AT2G20180-AT5G42750,,,,,,,,,,,,,0.018580716183563998,0.0153167661434673,0.040660643761349,,,,0.0400055803527632,,0.040660643761349,0.028640926610285874
AT2G20180-AT4G11140,,,,,,,,,,,0.0245701022768412,,,,,,,,,,0.0245701022768412,0.0245701022768412
AT2G20180-AT4G18710,,,,,,,0.0261488922468225,,,,,,,,0.0444188492906326,,,,,,0.0444188492906326,0.03528387076872755
AT1G09530-AT5G13630,,,,,,,,0.0437416933970459,,,,,,,,,,,,,0.0437416933970459,0.0437416933970459
AT3G26744-AT5G53210,0.0288665097958852,0.0192815493545114,,,,,,,,,,,,,,,,,,,0.0288665097958852,0.024074029575198302
AT1G75040-AT4G31800,,,,,0.0339014304166797,0.0267481672546922,,,,0.0317309439114087,,,,,0.0296855802556942,,0.0355383366668501,,,0.024232343442831,0.0355383366668501,0.030306133658025987
AT1G75040-AT3G56400,0.0316015218372748,,,,0.0351704520685162,0.0217630281983353,,0.0425752303597693,,0.0358463101564722,,,,,,0.049252576080972006,0.032364023844273,,,,0.049252576080972006,0.03551044893508753
AT1G03840-AT3G54220,,,,,,,,,0.0197957185952155,,,,,,,,,,,,0.0197957185952155,0.0197957185952155
AT1G03840-AT4G37650,,,,,,,,0.0479292552973589,0.0233602645596328,,,,,,,,,,,,0.0479292552973589,0.03564475992849585
AT2G14560-AT3G56400,0.0381791962204917,0.0378188277845102,0.0271293480746997,0.0338614454920395,0.0769114500891948,0.0848788961782284,0.0508079707264421,0.0882286450398896,,0.10482023546866903,,0.0407451957375559,0.10099321613256199,0.0558285444135874,0.0487744351201319,0.0835186761780734,0.10671612013810601,0.0635350090976507,0.0819664492216882,0.0465934310320306,0.10671612013810601,0.06507261623030841
AT4G30190-AT4G37180,,,,,,,0.0192597166666003,,,,,,,,,,,,,,0.0192597166666003,0.0192597166666003
AT2G26250-AT3G28910,,0.0242054338806337,,0.0203692216788801,,,,0.0396387612298245,,,0.0477082142889312,,0.0173755020674876,0.0211829964450883,0.0292800489432401,,,,,,0.0477082142889312,0.02853716836201222
AT1G71830-AT5G13790,,,,,,,,,,,0.0267410423544209,,,,,,,,,,0.0267410423544209,0.0267410423544209
AT2G14610-AT4G31800,,,,,0.0299045055601041,0.0242952843910125,,,,0.0252801820776968,,,,0.0132982219511819,,,,,,,0.0299045055601041,0.023194548494998826
