edge,chemical,development,flower,hormone-aba-iaa-ga-br,hormone-ja-sa-ethylene,leaf,light,nutrients,root,rosette,seed,seedling1wk,seedling2wk,shoot,stress-light,stress-other,stress-pathogen,stress-salt-drought,stress-temperature,wholeplant,wt,avgwt
ATCG00730-ATMG00400,,,0.15606724230354616,,,,,,0.14916828304313698,,0.3605847498723157,,,,,,,,,,0.3605847498723157,0.22194009173966625
ATCG00730-ATMG00260,,,,,,,,,0.13298246939742395,,,,,,,,,,,,0.13298246939742395,0.13298246939742395
ATCG00730-ATMG00740,,,,0.134413055535166,,,0.1151513148339175,,,,,0.11438936118130602,,0.1074775560325692,,,,,,,0.134413055535166,0.11785782189573968
ATCG01070-ATMG00630,,,,,,,,,,,0.2796091698173052,,,,,,,,,,0.2796091698173052,0.2796091698173052
ATCG01080-ATMG00630,,,,,,,,,,,0.2815743134852091,,,,,,,,,,0.2815743134852091,0.2815743134852091
ATCG01080-ATMG00710,,,,,,,,,,,0.19480632670973344,,,,,,,,,,0.19480632670973344,0.19480632670973344
ATCG01080-ATMG00740,,,,,,,,,0.12027088706253206,,0.3126982242078831,,,,,,,,,,0.3126982242078831,0.2164845556352076
ATCG00330-ATMG00160,,,,,,,,,,,,,,,,,,0.16579826120513735,,,0.16579826120513735,0.16579826120513735
ATCG00330-ATMG00120,,0.12593968969402666,0.2248978016759167,0.18510649753237304,,,,0.1674794528002089,0.15746282333484588,,0.3277529297918089,0.16362577468205536,0.12053529522125027,0.16807486246342052,0.1664490364221006,,0.10048219042803684,,,,0.3277529297918089,0.17343694127691306
ATCG00330-ATMG00870,,,,0.10626027511583318,,,,,,,,,,,,,,,,,0.10626027511583318,0.10626027511583318
ATCG00330-ATMG00400,,,,0.11841297800931436,,,,,0.13737074484915476,,,,,,,,,,,,0.13737074484915476,0.12789186142923456
ATCG00330-ATMG00260,,,0.19014688390105453,0.128539259818874,,,,,0.13715348533516514,,,,,,,,,,,,0.19014688390105453,0.15194654301836455
ATCG00330-ATMG00740,,,,,,,,,0.14120018246623314,,,,,,,,,,,,0.14120018246623314,0.14120018246623314
ATCG00660-ATMG00660,,,0.3027420728720213,,,,,,,,,,,,,,,0.2832608204698577,,,0.3027420728720213,0.2930014466709395
ATCG00660-ATMG00630,,,,,,,,,0.2016388628528856,,,,,,,,,,,,0.2016388628528856,0.2016388628528856
ATCG00800-ATMG01370,,,,,,,,,0.231046373570406,,,,,,,,,,,,0.231046373570406,0.231046373570406
ATCG01050-ATMG01370,,,,,,,,,0.2327740086270089,,,,,,,0.366724236532067,,,,,0.366724236532067,0.29974912257953795
ATCG00040-ATMG01370,,,0.2391077964227845,,,,,,,,,,,,,,,,,,0.2391077964227845,0.2391077964227845
ATCG00540-ATMG01370,,,,,,,,,,,,,,,,,,0.2672150022090154,,,0.2672150022090154,0.2672150022090154
ATCG00560-ATMG01370,,0.11309163184756788,,,,,,,,,,,,0.1575175744375379,,,,,,,0.1575175744375379,0.13530460314255288
ATCG00130-ATMG01360,,,0.33262840493929435,,,,,,,,,,,,,,,,,,0.33262840493929435,0.33262840493929435
ATCG00180-ATMG01360,,,0.35460995261800154,,,,,,,,,,,,,,,,,,0.35460995261800154,0.35460995261800154
ATCG00300-ATMG01360,,,,,,,,0.1830045063131467,,,,,,,,,,,,,0.1830045063131467,0.1830045063131467
ATCG00500-ATMG01360,,,0.3429971107142196,,,,,0.187572074461106,,,,,,,,,,0.2954020343793286,,,0.3429971107142196,0.2753237398515514
ATCG00590-ATMG01360,,,,,,,,,,,0.26806706514182155,,,,,,,,,,0.26806706514182155,0.26806706514182155
ATCG00040-ATMG01360,,,,,,,,,,,,,,,,0.2793323405891212,,,,,0.2793323405891212,0.2793323405891212
ATCG00020-ATMG01360,,,,,0.207093019739376,,,0.19438692446350148,0.29072303972798,,0.3128656058431719,,,,,,0.1953889588532962,0.3051571485111175,,,0.3128656058431719,0.2509357828564072
ATCG00210-ATMG01360,,,,,0.18847774976707105,0.20340390151737306,0.16446076126271936,,,,,,0.283298724207782,,,,0.20874703785728213,,,,0.283298724207782,0.20967763492244554
ATCG01050-ATMG01400,,,,,,,,,0.16020834396074385,,,,,,,,,,,,0.16020834396074385,0.16020834396074385
ATCG01080-ATMG01400,,,,0.1121632794759993,,,,,0.1462543128816996,,0.32313986901218544,,,,,,,,,,0.32313986901218544,0.1938524871232948
ATCG00730-ATMG01400,,,,0.11767069621335828,,,,,,,,,,0.1216623741961221,,,,,,,0.1216623741961221,0.1196665352047402
ATCG00210-ATMG01400,,,,,,,0.12297344897784512,,0.1464027680959724,,,,,0.11105690853455544,,,,,,,0.1464027680959724,0.12681104186945766
ATCG00330-ATMG01400,0.18839284472885914,,,,,,,,,,,,,,,,,,,,0.18839284472885914,0.18839284472885914
ATCG01060-ATMG00120,,,,,,,,,,,0.3141471424291904,,,,,,,,,,0.3141471424291904,0.3141471424291904
ATCG01080-ATMG00120,,,0.17724358486397698,,,,,,0.15866582481555142,,,,,,,,,,,,0.17724358486397698,0.1679547048397642
ATCG00270-ATMG01410,,,,,,,,,0.10959250365185856,,,,,,,,,,,,0.10959250365185856,0.10959250365185856
ATCG00330-ATMG01410,0.1841249420976338,,,0.12062523240889955,,,,,,,,,,,,,,,,,0.1841249420976338,0.15237508725326668
ATCG00660-ATMG01100,,,0.17957252900104234,,,,,,,,,,,,,,,,,,0.17957252900104234,0.17957252900104234
ATCG00430-ATMG01100,,,,,,,,,,,0.2703281794041297,,,,,,,,,,0.2703281794041297,0.2703281794041297
ATCG00730-ATMG01100,,,0.18044367133774689,,,,,,,,,,,,,,,,,,0.18044367133774689,0.18044367133774689
ATCG00210-ATMG01100,,,,,,,0.11437357252502095,,,,,,,,,,,,,,0.11437357252502095,0.11437357252502095
ATCG00330-ATMG01100,,,0.19039621800271025,,,,,,,,,,,,,,0.10452897486075567,,,,0.19039621800271025,0.14746259643173296
ATCG00140-ATMG01100,0.18872735108057606,,,,,,,,,,,,,,,,,,,,0.18872735108057606,0.18872735108057606
ATCG00660-ATMG01060,,,,,,,,,,,,,,,,,,0.2064678100041344,,,0.2064678100041344,0.2064678100041344
ATCG00730-ATMG01350,,,,,,,,,0.13772649052004535,,,,,,,,,,,,0.13772649052004535,0.13772649052004535
ATCG00730-ATMG01260,,,,0.11771063300928705,,,,,0.13596456054232853,,,,,,,,,,,,0.13596456054232853,0.1268375967758078
