edge,clr,aracne,grnboost,mrnet,tinge,wgcna
ATCG01060-ATMG00640,0.172787,,,0.00050300574700969,,2.8228506608768397e-07
ATCG01060-ATMG00650,2.427768,,,0.00593118642014349,,8.45196602802601e-06
ATCG01060-ATMG00660,4.2076,,,0.0039234934885026395,,3.53946557588082e-05
ATCG01060-ATMG00670,2.671162,,,0.00316236787957317,,2.54987096259738e-06
ATCG01060-ATMG00680,-1.323128,,,0.0,,5.70686124626383e-10
ATCG01060-ATMG00690,1.121123,,,0.00188576589591606,,1.52257836180675e-06
ATCG01060-ATMG00710,0.331195,,,0.000689857367689404,,3.6006167494856e-08
ATCG01060-ATMG00720,-0.368372,,,0.0009261253753394572,,9.81166569117121e-09
ATCG01060-ATMG00740,1.7483669999999998,,,0.0032395946708724107,,9.80087244638773e-07
ATCG01060-ATMG00870,-0.269865,,,7.81075073664438e-05,,3.1419304917942703e-08
ATCG01060-ATMG00510,-1.206299,,,0.0,,3.52782091743388e-20
ATCG01060-ATMG00600,0.033547,,,0.00171937741331676,,1.22664298388264e-08
ATCG01060-ATMG00630,3.354735,,,0.00357672003979709,,4.166052671912e-06
ATCG01070-ATMG00640,0.394606,,,0.000392508801293638,,4.15366777645474e-07
ATCG01070-ATMG00650,2.352175,,,0.00521548409437151,,8.20578793824319e-06
ATCG01070-ATMG00660,3.286135,,,0.00484903000627465,,2.35766270589558e-05
ATCG01070-ATMG00670,3.52095,,,0.00378644571832325,,3.48544677676612e-06
ATCG01070-ATMG00680,-0.361412,,,0.0,,1.47913420670986e-09
ATCG01070-ATMG00690,0.064872,,,0.000872871370110002,,1.320570498585e-07
ATCG01070-ATMG00710,-0.217365,,,0.0007006821674421732,,2.9321766272522902e-08
ATCG01070-ATMG00720,-0.380318,,,0.0009176887459551688,,5.791630427297e-08
ATCG01070-ATMG00740,1.845414,,,0.00407824584044431,,1.36255118089238e-06
ATCG01070-ATMG00870,-0.040735,,,2.8018247994318896e-05,,4.838683644835111e-08
