edge,chemical,development,flower,hormone-aba-iaa-ga-br,hormone-ja-sa-ethylene,leaf,light,nutrients,root,rosette,seed,seedling1wk,seedling2wk,shoot,stress-light,stress-other,stress-pathogen,stress-salt-drought,stress-temperature,wholeplant,wt,avgwt
AT1G08560-AT5G11510,12.283983000000001,13.484309,9.522484,10.332393,6.118291,10.864994,13.376398000000002,11.240768,8.869474,10.574203,9.478078,16.084597,10.312137,14.642385,12.954692,10.844267,7.207412,6.977882000000001,12.178647999999999,11.533517,16.084597,10.944045599999999
AT1G72770-AT5G67300,,,,3.873187,,,3.5433559999999997,,,,,,,,,,,,,,3.873187,3.7082715
AT2G46270-AT4G10040,,,,,,,,,,,,,,,3.5975660000000005,,,4.6479610000000005,,,4.6479610000000005,4.1227635000000005
AT2G22240-AT5G16820,,,,,,,,,,,5.637702,,,,,,,,,,5.637702,5.637702
AT2G40170-AT3G24650,,6.490736,,6.700467999999999,,,7.191775999999999,,,,,7.742792,8.382714,,,4.699934,,,,,8.382714,6.8680699999999995
AT1G03790-AT3G24650,,6.714889,,6.239146,,,5.043607,,,,4.6056919999999995,8.18999,,,,7.522208,,,,,8.18999,6.385922
AT1G78600-AT5G11260,,5.62257,,,,,,,9.148007000000002,3.5733349999999997,,3.735835,,,,,,,,4.0530029999999995,9.148007000000002,5.22655
AT1G53500-AT1G79840,,,,,,,,,,,7.1212300000000015,,,,,,,,,,7.1212300000000015,7.1212300000000015
AT1G77120-AT4G25470,,,,,,,,,,5.423593,,,,3.8826379999999996,,,,,4.59666,,5.423593,4.634297
AT2G47180-AT5G16820,,,,,,,,,,,3.976234,,,,,,,,,,3.976234,3.976234
AT2G47180-AT4G17750,,,,,,,,,,,,,3.622939,,,,,,,,3.622939,3.622939
AT1G43160-AT4G25490,3.690401,,,,,,,,,,,,,,,,,,,,3.690401,3.690401
AT1G77760-AT5G57660,,,7.437283,,,4.223172,,,,5.386456,,,,,,,,3.8345029999999998,5.291817,,7.437283,5.2346462
AT1G77760-AT5G62430,,,,,,3.675244,,,4.082859,,,,,,,,,,,,4.082859,3.8790515
AT1G77760-AT5G52830,,,,,,,3.8617339999999998,,,4.001164,,,,,3.7524379999999997,,,4.022655,3.5022870000000004,,4.022655,3.8280556
AT2G20180-AT5G67030,,,,,,,,,3.618519,,,,,,,,,,,,3.618519,3.618519
AT2G20180-AT3G05120,,,,3.8351800000000003,,,,,,,,,,,,,,,,,3.8351800000000003,3.8351800000000003
AT2G20180-AT4G27440,,4.258131,,,,,,,,,,,,,,,,,,,4.258131,4.258131
AT2G20180-AT3G44320,,,,,,,,,,,,,,,4.490169,,,,,,4.490169,4.490169
AT2G20180-AT3G04730,,,,,,,,,,3.7794830000000004,,,,,,,,,3.7690879999999995,,3.7794830000000004,3.7742855
AT2G20180-AT5G42750,,4.701303,4.647328,,,,3.67824,,5.224481,,,,5.326162999999998,4.811751,6.5253559999999995,,,4.150944,5.8543980000000015,,6.5253559999999995,4.991107111111112
AT2G20180-AT5G53290,,,,,,4.2653669999999995,3.92869,,,5.036105,,,,,5.682668,,,,4.265585,,5.682668,4.635683
AT2G20180-AT4G11140,,,,,,,,,,,4.5084550000000005,,,,,,,,,,4.5084550000000005,4.5084550000000005
AT2G20180-AT4G18710,,,,,,,,,,,,,,,3.6130379999999995,,,,,,3.6130379999999995,3.6130379999999995
AT2G40080-AT5G11260,,4.691128,,6.141966,,,,,11.285925,,6.096026999999999,,,,,,,,,4.900189,11.285925,6.623047
AT2G40080-AT2G46830,12.682957,13.433363,14.273723,7.395229,6.217676,12.258711,7.514276,18.558854999999998,22.515022000000002,7.5847289999999985,4.600137999999999,13.61837,11.310213000000001,11.589310000000001,12.144248,11.895176,14.584710000000001,8.574603999999999,4.993307,10.344147999999999,22.515022000000002,11.30443825
AT1G07890-AT5G59820,,,,,,,,,,,,,,,,,3.7108339999999997,,,,3.7108339999999997,3.7108339999999997
AT1G07890-AT5G16820,,,,,,,,,,,4.583216,,,,,,,,,,4.583216,4.583216
AT1G07890-AT5G46590,,,,,,,,,,,,,,,,,3.9636169999999997,,,,3.9636169999999997,3.9636169999999997
AT2G26150-AT3G24500,23.716745,32.094592999999996,27.592464,17.907501,15.926444,25.750017,23.832666,22.125560999999998,24.433849,26.928602,18.318770999999998,25.494301,26.492189,25.398438,21.041767,18.943068,22.382607,16.295845,19.425592,21.158451,32.094592999999996,22.76297355
AT2G26150-AT2G47180,8.061893,,,,,4.564523,11.133563,,4.094514,,4.780330999999999,13.707267000000002,8.340321000000001,5.071955,8.413724,,,,6.5940179999999975,7.128742,13.707267000000002,7.444622818181819
AT2G26150-AT3G09640,3.811494,,,7.1252070000000005,,6.025397,7.814211,,7.079408,3.8016550000000002,,10.971135,7.454439999999999,8.733245,7.977475,,4.1117300000000006,,10.676509,,10.971135,7.131825499999999
AT2G26150-AT3G22840,,5.963699,,5.643144,,,4.3900190000000014,4.133786,,,,6.208603,,4.538329,5.5746709999999995,,,,,,6.208603,5.207464428571429
AT2G26150-AT3G02990,,,,,,,,,,,,5.350492,,,3.5049930000000002,,,,,,5.350492,4.4277425
AT1G06160-AT5G44420,6.0322830000000005,13.067533000000001,,10.270679,21.420513,18.903078,4.830432,,,13.327962,,16.938854,14.453367000000002,12.409156,,,19.836,,7.4023660000000016,17.13084,21.420513,13.540235615384619
AT1G06160-AT3G12500,,,,,7.436228999999999,5.221907,,,,4.3273,,,,3.468285,,,4.140721,,,7.009753,7.436228999999999,5.267365833333334
AT1G06160-AT5G47220,6.831291,12.464955999999999,,6.473484,12.483518,17.163792,8.226609,6.397615,,13.006067,,13.277801,10.522527,9.685582,,,14.536810000000001,5.471361,14.06639,19.946568,19.946568,11.370291400000001
AT2G45660-AT5G15840,,,,,,,,,,,,,,4.739905,,,,,,,4.739905,4.739905
AT2G45660-AT5G10140,,6.036377,,,12.890541,3.8639910000000004,,,,4.177029,,,19.683628,17.249928,,,,,,,19.683628,10.650249
AT2G45660-AT5G61850,,,5.357467,,,,,,,,,,,8.932792,,,,,,,8.932792,7.1451294999999995
AT2G45660-AT4G24540,,,6.563453,,,,,,,,,,4.609947,,,,,,,,6.563453,5.5867
AT1G49560-AT1G77760,,,,,,,,,,,,,,,,,3.419021,,,,3.419021,3.419021
AT1G07640-AT5G23010,,,,,,,,,,,,,,,,,,,,3.8371120000000003,3.8371120000000003,3.8371120000000003
AT1G07640-AT4G31500,5.455926,,,,,,,,,,,,,5.0820870000000005,,,,,,6.322042,6.322042,5.6200183333333324
AT2G01420-AT4G00220,,,,,,,,,,,4.2247580000000005,4.129642,,,,,,,,,4.2247580000000005,4.1772
AT2G36270-AT5G66400,,4.932729,,5.361274,3.6970650000000003,,6.2059050000000004,,,,6.565124000000001,10.459442,,,,3.496839,,,,4.244136,10.459442,5.62031425
AT2G36270-AT4G16160,,5.694796,,,,,5.766369,,,,,6.494653,4.770085,,,5.529977,,,,,6.494653,5.651176
AT2G36270-AT3G11410,,,,,3.819549,,,,,,,,,,,,,,,,3.819549,3.819549
AT2G36270-AT2G40170,,6.7163619999999975,,3.641814,,,4.307773,,,,8.794869,5.053866,4.9013089999999995,,,4.060366999999999,,,,,8.794869,5.353765714285714
AT2G36270-AT3G51810,,6.5993460000000015,,4.66712,,,4.213701,,,,6.612537,5.449997,5.968031,,,5.336221,,,,,6.612537,5.549564714285713
AT2G36270-AT3G24650,,,,,,,3.773819,,,,,4.187183,,,,6.960039999999999,,,,,6.960039999999999,4.973680666666667
AT2G36270-AT3G03450,,6.68428,3.4957519999999995,,,,,,,,,,,,,5.811479,,,,,6.68428,5.330503666666667
AT2G36270-AT2G40220,,,,,,,,,,,,,,,,4.096867,,,,,4.096867,4.096867
AT1G59870-AT1G74650,,,,,,,,,,,,,3.72241,,,,,,,,3.72241,3.72241
AT1G14920-AT1G15550,,,,5.9198580000000005,,,,,,,,,,,,,,,,,5.9198580000000005,5.9198580000000005
AT1G14920-AT4G25420,,4.2088790000000005,,,,,3.472542,,,,,5.1721129999999995,,,,,,,,,5.1721129999999995,4.284511333333334
AT2G26250-AT3G28910,,13.190963,5.019235,4.197978,,,,,,,5.026401,,4.269433,12.276557,,,,,,3.749339,13.190963,6.818557999999999
AT1G61720-AT5G23260,,7.6448300000000025,9.083716,,,,,,,,5.346931,,,,,,,,,,9.083716,7.358492333333332
AT1G61720-AT4G09820,,12.535413,15.599704999999998,4.03019,,,,,,,12.909139999999999,,,,,,,,,,15.599704999999998,11.268612
AT1G61720-AT5G35550,,16.837460999999998,15.032632999999999,,,,,,,,19.165051000000002,,,,,,,,,,19.165051000000002,17.011715
AT2G46830-AT5G52310,,,,,,,,,,,,,,,,,,,,4.163896,4.163896,4.163896
AT2G46830-AT5G61380,12.948175,11.076578999999999,8.038688,4.028377,10.133866000000001,11.168071000000001,7.202395,13.565107999999999,14.939264999999999,7.7161990000000005,,11.159157,9.425361,7.857216,11.08036,9.423106,12.199093,10.278575,,11.790621,14.939264999999999,10.223900666666664
AT2G46830-AT5G57360,,,,,,,,,,,,,,,,,,3.5070309999999996,,,3.5070309999999996,3.5070309999999996
AT2G46830-AT5G02810,9.381689,6.103222,,,6.3017199999999995,5.64633,5.504389,5.786313,7.4751970000000005,3.949698,4.047485,3.896496,7.803097,4.597785,4.8293989999999996,3.797077,5.296467,4.936968,,,9.381689,5.58458325
AT2G46830-AT5G37260,5.15268,3.8692059999999997,,,,5.118628,4.09655,3.448295,3.853236,,,3.425504,4.54194,6.994689,3.8516019999999997,4.743441000000002,6.332475,,,4.082079,6.994689,4.577717307692309
AT2G46830-AT5G15840,,,,,,5.132112,4.905696,3.864478,,,,,3.737794,,,,5.296387,,,,5.296387,4.5872934
AT2G46830-AT3G59060,3.9213989999999996,4.900052,3.579587,,7.6677649999999975,10.179206,7.25506,,,8.36076,,10.149854,10.337535,7.407753,3.853889,,6.719649,,3.5777349999999997,5.530354,10.337535,6.674328428571428
AT1G69600-AT5G52310,,,,,,,,,5.034491,,,,,,,,,,,,5.034491,5.034491
AT1G37130-AT5G11260,,,,,,,,,,,,,,,,,,,3.413158,3.6803589999999997,3.6803589999999997,3.5467585
AT1G37130-AT3G17609,,3.862993,5.740414,,,8.4449,7.110028,3.5833459999999997,,7.825479,,,3.661745,,4.938086,,7.4547240000000015,9.196236,7.1695910000000005,4.558246,9.196236,6.128815666666665
AT4G38620-AT5G13930,,6.3384220000000004,,,,,4.806952,,,3.8937809999999997,4.881183999999998,3.947226,4.888121,,4.75994,,,,4.800808,,6.3384220000000004,4.78955425
AT2G15890-AT4G26150,3.6711440000000004,,,,,,,,,,,,,,4.000265,,,,,,4.000265,3.8357045
AT4G13770-AT5G61420,12.885144,24.596436999999998,27.761839000000002,12.719331,15.03878,13.178522000000001,8.771511,17.719547,13.574757,12.511045,18.45928,14.228428,14.539174,23.866602,11.32207,9.691257,8.728789,11.397956,11.345921,12.22487,27.761839000000002,14.728063
AT4G13770-AT5G07690,4.158475,15.606564,12.002632,4.905618,6.6385179999999995,12.260392999999999,9.502372,,,13.603513000000001,,12.513581,9.808478,22.675345999999998,3.964092,,6.497875,4.21634,11.782917,8.029544999999999,22.675345999999998,9.885391187499998
AT1G24260-AT3G54340,6.784062,25.49514,15.644737,5.5609839999999995,3.434218,6.086875,6.6453,,,10.757256,14.427710000000001,4.029794,,21.853624,,,,6.21796,7.364746,5.2507459999999995,25.49514,9.968082285714283
AT1G24260-AT1G69120,6.770511999999999,18.464157,9.432373,7.054084,3.855528,7.476,8.163808,,,11.090385000000001,,,,17.4995,,,,5.93388,4.811577,3.8119330000000002,18.464157,8.696978083333333
AT1G24260-AT4G18960,5.693727,18.945007,9.113833,,,4.578496,5.785988,,,,13.809554,4.036039,4.1240190000000005,18.266994,6.040359,,,5.749053,,3.536781,18.945007,8.306654166666666
AT1G24260-AT4G09960,,7.233078,,,,,,,,,14.245028,,,,,,,,,4.659304,14.245028,8.71247
AT1G24260-AT2G22540,,5.2061660000000005,4.237242,,,,,,,,,,4.294042,,,,,,,,5.2061660000000005,4.579150000000001
AT1G69120-AT5G20240,14.245378,24.261097,16.485433999999998,6.8628979999999995,,11.405612,6.122076,10.351892,3.5635230000000004,6.3259120000000015,,,,22.603945,7.52585,,,11.242946,,5.927215,24.261097,11.301829076923076
AT1G69120-AT3G54340,13.449193,23.367777,9.836442,6.584303,5.467321,18.292576,11.481208,9.153787,,15.537853,,5.040196,5.758436,22.186729,4.751395,3.675447,,10.517128,12.266176,7.390147,23.367777,10.868006705882351
AT1G69120-AT5G60910,9.380689,18.844082,7.233919,,,,10.38435,4.324544,4.020206,,,,5.068953,17.670319,,,,4.652785,6.375306,4.437818,18.844082,8.399360999999999
AT1G69120-AT4G25530,,,,,,,,,3.601056,,,,,,,,,,,,3.601056,3.601056
AT1G69120-AT5G61850,4.682238,10.447325,,,,3.482278,6.563282000000001,4.9579629999999995,,5.074172,,,,14.669847,,,,3.840993,,4.880288,14.669847,6.5109317777777775
AT1G69120-AT4G18960,7.9627550000000005,13.644274,4.821289,7.563542999999999,,,3.770921,4.8577,4.459656,,,,,16.729551,,,,9.982073,,,16.729551,8.199084666666668
AT1G69120-AT5G03840,,4.818179,,,,,3.92634,,,5.195892,,,,10.499908,,,,,,5.056526,10.499908,5.899369
AT1G69120-AT4G35900,3.892127,,,,,,,,,,,,,8.24461,,,,,,,8.24461,6.0683685
AT1G69120-AT5G02030,,4.511863,,,,,,,,,,,,,,,,,,,4.511863,4.511863
AT1G62290-AT3G26790,,9.271978,3.809932,,,,,,,,10.052149,,8.21973,,,,,,,,10.052149,7.83844725
AT2G33380-AT4G27410,5.935843,5.140584,4.703526,13.426144,12.517182,13.401057999999999,4.5015410000000005,,,7.890005,,10.947386,8.776971000000001,7.182537,10.383719000000001,,9.679527,4.97781,5.467596,11.766318,13.426144,8.5436091875
AT2G33810-AT5G60910,5.755515,21.226065,7.167225999999999,4.040988,6.944505,6.9616880000000005,8.953172,,,9.409412,,,4.0954190000000015,18.336664000000006,,,4.76661,4.987572,3.5508319999999998,10.050631,21.226065,8.303307071428572
AT2G33810-AT5G61850,,4.159743,,,,,,,,,,,,6.504167,,,,,,,6.504167,5.3319550000000016
AT1G58290-AT5G11260,,,,,,,,,,,,,,,,,,,,4.4292489999999995,4.4292489999999995,4.4292489999999995
AT1G20620-AT4G25480,,,,,,,,,,,,,,,,,3.547293,,,,3.547293,3.547293
AT3G01420-AT4G36540,,,,,,,,3.259313,,,,,,,,,,,,,3.259313,3.259313
AT1G20630-AT4G20380,,,4.737143,,,,,,,,,,,,,,,,,,4.737143,4.737143
AT1G20450-AT4G25480,6.6332020000000025,11.994164999999999,,6.033043,5.2053660000000015,12.137248,7.875186,5.299079,4.354933,13.589583,,10.555943,11.691905,10.72753,7.402966,5.72617,7.677928,10.937954,10.546234,15.055212,15.055212,9.080202611111114
AT4G30270-AT5G20240,,,,,,,,,,,,3.4719860000000002,,,,,,,,,3.4719860000000002,3.4719860000000002
AT2G30250-AT5G59820,12.099776,5.561978,,6.389357,6.388664,6.7561800000000005,6.450273999999999,6.62436,8.261416,6.194279,,8.566594,5.6264389999999995,7.695836,8.557744,9.009289,5.26661,7.6640770000000025,5.358747,7.8907380000000025,12.099776,7.242353222222222
AT2G30250-AT5G62020,3.9644699999999995,,,,,,,,,,,,,4.456884,3.6461339999999995,6.5018400000000005,,5.3185139999999995,,,6.5018400000000005,4.7775684
AT2G40750-AT4G31550,,,,,,,,,4.165209,,,,,,,7.267877,,,,,7.267877,5.716543
AT1G02400-AT4G25490,,,,,,,,,,,,4.7529080000000015,,8.80294,,,,4.31689,3.628314,,8.80294,5.375263
AT1G02400-AT5G13790,,,,,,,,,,,,,,4.038432,,,,,,,4.038432,4.038432
AT4G10040-AT4G36730,,,,,,,,3.5601300000000005,,,,,,,,,,,,,3.5601300000000005,3.5601300000000005
AT1G51680-AT4G38620,,10.950792,,6.690063,4.733693,4.1266620000000005,4.83075,5.487903,8.984927,3.61174,,,3.9310629999999995,,4.001448,5.55537,8.667765,12.436917999999999,,3.61176,12.436917999999999,6.258632428571429
AT3G50970-AT5G05410,5.839197,11.761541000000001,3.7194800000000003,8.469035,8.274179,7.555292999999999,10.5999,8.524541000000001,7.232728,6.845224000000001,6.209567,12.547753,12.206852,5.689934,6.537636,,8.45241,10.536028,4.259241,9.098071000000001,12.547753,8.124137368421053
AT3G61250-AT5G61850,,7.214212,5.24226,,,,,,,,,,,6.419375,,,,,,,7.214212,6.291949
AT3G17520-AT5G05410,,4.070535,,6.222364,,,,,,3.8197019999999995,,,,,,,,3.550868,,,6.222364,4.41586725
AT2G27050-AT4G27440,,,,,3.555332,,,,,,,,,,,,,,,,3.555332,3.555332
AT1G14350-AT4G34160,,3.9163080000000003,4.627308,5.805442,,,,,,,4.980039,,4.364361,,7.4429919999999985,,,,,,7.4429919999999985,5.189408333333333
AT1G69180-AT5G20240,4.5703580000000015,18.9496,10.378295,10.291438000000001,,7.0336690000000015,5.6444870000000025,4.0640230000000015,,7.319475,,,,11.727525,10.886556,,,8.015617,,6.2518080000000005,18.9496,8.761070916666666
AT1G69180-AT3G54340,,13.313645999999999,6.67005,4.756454,,,6.768597,,,5.406448999999999,,,,10.725722,,4.046126,,4.392566,,,13.313645999999999,7.00995125
AT1G69180-AT4G37750,,4.868348,7.290045,,,,,,,,,,,,,,,,,,7.290045,6.079196499999999
AT1G69180-AT5G61850,,13.852084,7.649955999999999,,,,,,,,,,,11.430271000000001,,,,,,,13.852084,10.977437
AT1G69180-AT4G18960,,11.51302,6.415133,,,,,,,4.5066760000000015,,,,6.651891,,,,4.682528,,,11.51302,6.7538496
AT1G69180-AT3G24650,,,,3.7998589999999997,,,,,,,,,,,,,,,,3.612715,3.7998589999999997,3.706287
AT3G11980-AT5G56110,,,3.7976959999999997,,,,,,,,,,,,,,,,,,3.7976959999999997,3.7976959999999997
AT3G56400-AT3G57260,8.554371000000002,9.543154,5.459651,6.754511999999999,5.953615,5.534128,5.762008,4.689541,,7.019634,3.813848,5.808943,9.884605,5.365222,5.657179,3.5038440000000004,7.520349,4.1507760000000005,4.961526,,9.884605,6.1076058888888936
AT4G25480-AT5G52310,13.344125,21.012434,15.604254000000001,7.5778360000000005,9.440168,16.311543,11.439222000000001,6.585752,4.155488,16.492179999999998,,16.263309,13.630709,15.194132999999999,11.659757,4.454551,14.084843,14.564931,11.936877,16.322157,21.012434,12.635487842105265
AT4G25480-AT5G59820,,,5.626695,,,,,,7.278936,,,,,,,,,,,,7.278936,6.4528155
AT4G25480-AT5G17490,,,,,,,,,,,,,,,,,,,3.655503,,3.655503,3.655503
AT2G38470-AT3G26830,5.788337,5.292007,5.148383,,6.0296980000000024,5.754047,5.645924,4.870756,,4.335943,,4.560714,,3.468657,5.195879,,4.390187,,5.169723,4.333146,6.0296980000000024,4.998814357142857
AT2G38470-AT3G15210,7.785845,9.136406,3.7999050000000003,9.473403,3.379313,6.74661,9.826559,7.373817,9.899507,12.059991,,11.87369,11.515577,12.248891,9.619475,10.666614,8.353883999999999,11.789137,6.921449000000001,9.274752000000001,12.248891,9.039201315789473
AT2G38470-AT3G52430,5.780851999999999,7.839979,7.6367210000000005,6.340916,4.563919,5.3944220000000005,6.4000879999999984,7.4774970000000005,9.968857,6.656619,,7.414947,6.241519,5.295508,5.634233,4.210296,5.09713,5.9034330000000015,7.986592,4.820247,9.968857,6.350725
AT2G38470-AT5G60890,,,,4.954892,,,,,,,,,,3.432268,,3.4407400000000004,,,,,4.954892,3.942633333333333
AT2G38470-AT5G07100,,6.107065,4.282943,,,4.942283,4.203607,,,4.321905,,,,5.582973,,6.543411,4.4126449999999995,,4.79336,,6.543411,5.0211324444444445
AT2G38470-AT3G23240,4.895571,6.504378,3.599815,5.651748,,5.447335,,3.9941190000000004,5.84178,4.9477970000000004,,6.158225,6.448729,6.8038149999999975,6.78115,,4.6898290000000005,5.571454,3.484093,6.039174,6.8038149999999975,5.428688250000001
AT1G64280-AT4G31800,5.5685400000000005,,4.3093449999999995,,6.874928,4.7508610000000004,,,,5.352441000000002,,,6.039925,7.7958690000000015,3.9060629999999996,,4.558587,4.910947,5.1447059999999984,8.059747,8.059747,5.605996583333333
AT3G15510-AT4G33150,,4.901657,,,,,3.740478,,,,,3.7833050000000004,5.286569999999998,,3.4976849999999997,,,,,,5.286569999999998,4.241939
AT1G13260-AT4G25470,,4.412803,5.780385,,,9.582603,8.764752,,,14.566865,,4.81441,10.258536,6.470746,,3.830117,,,15.337678,7.012917999999999,15.337678,8.257437545454545
AT3G19290-AT5G52300,,,,,,,,,,,3.8241059999999996,,,,,,,5.730430999999999,,,5.730430999999999,4.7772685
AT1G74310-AT5G54070,,,,,,,,,,,6.5218419999999995,,,,,,,,,,6.5218419999999995,6.5218419999999995
AT3G07650-AT5G15840,,13.047074,,,4.560642,9.849611999999999,11.339196000000001,7.5445699999999984,,12.365153999999999,,14.277891,9.916538000000001,12.438471,,,10.410326,5.825087,9.542712,12.759578999999999,14.277891,10.298219384615383
AT3G15210-AT5G52300,,,,,,,,,,,3.841772,,,,,,,,,,3.841772,3.841772
AT3G15210-AT5G57050,,,,,,,,,,,,,,,,,,,3.536259,,3.536259,3.536259
AT1G69490-AT5G52310,,,,,,,,,,,,,,,,5.057673,,,,,5.057673,5.057673
AT1G69490-AT3G47340,7.121936,9.01356,,9.687338,,3.6145650000000002,6.513604,9.754311,17.063549,4.995602,,7.733233,5.662259,5.814437,5.333618,3.5131980000000005,,,5.690851,6.0012870000000005,17.063549,7.167556533333332
AT1G69490-AT5G20240,,,,,,,,,4.842136,,,,,,,,,,,,4.842136,4.842136
AT2G20610-AT5G61420,7.183957,11.809499,7.335423,,,3.734008,6.837561999999999,9.036164,4.215243,6.860854,,7.616402000000001,7.49556,13.382519,5.319571,,,8.493538000000001,9.04878,,13.382519,7.74064857142857
AT2G20610-AT5G60890,,11.646121,,7.037653999999999,,,6.1268730000000025,,10.605027999999999,,7.3680759999999985,7.106108,4.086809,3.448472,,,,5.429832,,,11.646121,6.983885888888889
AT4G25490-AT5G52310,,5.10568,,4.8306629999999995,6.956503,9.542222,5.853332,3.7943309999999997,,7.429917999999999,,6.543788,9.904371000000001,3.454571,4.2519089999999995,,7.175078,6.105518,7.076913,8.663589,9.904371000000001,6.445892400000001
AT4G25490-AT5G59820,,9.98483,14.726195,6.470058,,,6.28987,4.707097,7.326132,,,5.880498,6.105926,8.133614,5.42459,,,7.328286999999999,6.317101,,14.726195,7.391183166666665
