edge,chemical,development,flower,hormone-aba-iaa-ga-br,hormone-ja-sa-ethylene,leaf,light,nutrients,root,rosette,seed,seedling1wk,seedling2wk,shoot,stress-light,stress-other,stress-pathogen,stress-salt-drought,stress-temperature,wholeplant,wt,avgwt
AT1G61720-AT4G09820,,0.022673500000000003,,,,,,,,,,,,,,,,,,,0.022673500000000003,0.022673500000000003
AT1G61720-AT5G35550,,,0.0921643,,,,,,,,0.22116,,,,,,,,,,0.22116,0.15666215
AT1G32640-AT3G16470,,,,,,,,,,,,,,,0.127831,,,,,,0.127831,0.127831
AT2G40220-AT3G24650,,0.0231063,,,,,0.0377232,,,,,0.017711,,,,,,,,,0.0377232,0.026180166666666668
AT2G30250-AT5G59820,0.462794,,,,,,,,,,,,,,,,,,,,0.462794,0.462794
AT4G27410-AT5G51070,,,0.267912,,,,,,,,,,,,,,,,,,0.267912,0.267912
AT1G79180-AT2G37040,,,,0.168717,,,,,0.277721,,0.106432,,,,,,,,,,0.277721,0.18429
AT4G13770-AT5G61420,0.279298,0.285267,0.399911,,0.359205,0.30964,,0.279567,,0.34332399999999996,0.138356,0.261612,,0.374109,0.391898,0.343949,0.423875,,,0.179534,0.423875,0.3121103571428571
AT4G13770-AT5G07690,,,,,,,,,,,,,,,,,0.34360100000000005,,,,0.34360100000000005,0.34360100000000005
AT2G17950-AT2G27250,0.06273490000000001,,,,,,,,,,,,,,,,,,,,0.06273490000000001,0.06273490000000001
AT2G17950-AT4G27330,,,0.264363,,,,,,,,,,,,,,,,,,0.264363,0.264363
AT1G21970-AT3G27785,,,,,,,,,,,0.2286030000000001,,,,,,,,,,0.2286030000000001,0.2286030000000001
AT1G21970-AT1G28300,,,,,,,,,,,0.14391600000000002,,,,,,,,,,0.14391600000000002,0.14391600000000002
AT2G37260-AT5G14750,,,,,,,,,0.112248,,,,,,,,,,,,0.112248,0.112248
AT2G37260-AT2G46410,,,,,,,,,,,0.11766199999999999,,,,,,,,,,0.11766199999999999,0.11766199999999999
AT3G20770-AT5G25350,,,,,,,0.313418,,,,,,,,,,,,,,0.313418,0.313418
AT3G50970-AT5G05410,,,,,0.110392,,,0.242302,,,,0.16886700000000002,,,,,,0.384804,,,0.384804,0.22659125
AT4G25470-AT4G25490,0.141041,0.193901,0.20308199999999998,0.18859,0.203872,0.277381,0.22840300000000002,0.234879,0.235105,0.384151,,0.231517,0.143203,0.231096,0.210392,0.16154000000000002,0.260998,0.524933,0.439471,0.203206,0.524933,0.2471979473684211
AT4G25470-AT4G25480,0.119145,0.10883399999999999,0.11766099999999999,0.15295699999999998,0.22271799999999997,0.276609,0.23112199999999997,0.168549,0.159475,0.274278,,0.146769,0.1245,0.18895,,0.16792100000000001,0.256996,0.33822399999999997,0.437162,0.242419,0.437162,0.2074605
AT3G54320-AT5G52920,,0.103854,0.153948,,,,,,0.19983299999999998,,0.508729,,,,,,,,,,0.508729,0.241591
AT2G42840-AT4G21750,,,0.300742,,,,,,,,,,,,,,,,,0.127589,0.300742,0.2141655
AT3G22840-AT5G11260,,,0.153418,,,,,,,,,,,,,,,,,,0.153418,0.153418
AT2G14560-AT3G56400,,0.149909,,0.10705,,,0.174851,0.345693,,0.46582799999999996,,0.12475,0.20754499999999998,,,,0.438122,0.196634,,0.192825,0.46582799999999996,0.24032070000000003
AT1G09350-AT4G25480,,,,,0.19548900000000002,,,,,,,,,,0.0972545,,,0.217277,,0.161805,0.217277,0.167956375
AT2G45660-AT5G10140,,,,,0.0944919,,,,,,,,0.045764400000000004,0.07626430000000001,,,,,,,0.0944919,0.07217353333333333
AT1G01060-AT5G61380,0.20336300000000002,,,,,,,,,,,,,,,,,0.275984,,,0.275984,0.2396735
AT1G01060-AT1G32900,,,,,0.164175,0.458187,0.361689,,,0.464504,,,,0.263966,,,0.432303,,0.525059,,0.525059,0.3814118571428571
AT1G13260-AT4G25470,,,,,,,,,,0.205219,,,,,,,,,0.331957,,0.331957,0.268588
AT1G37130-AT3G17609,,,,,,,,,,,,,,,,,,0.134823,,,0.134823,0.134823
AT1G63650-AT1G79840,,,0.06599989999999999,,,,,,,,,,,,,,,,,,0.06599989999999999,0.06599989999999999
AT4G31500-AT5G60890,,,,,,,,,,,0.188967,,,,,,,,,,0.188967,0.188967
AT1G16490-AT1G51680,,,,,,,,,,,0.116095,,,,,,,,,,0.116095,0.116095
AT2G36270-AT5G66400,,,,,,,0.0771367,,,,,0.06988939999999999,,,,,,,,,0.0771367,0.07351305
AT1G26870-AT1G79580,,0.0800142,,0.134601,,0.0429287,,0.088543,0.209127,,0.0682113,,0.03935569999999999,,,0.27201,,0.09468439999999999,0.0604705,,0.27201,0.10899458
AT4G39950-AT5G60890,,0.129833,,,,,,,0.149302,,,,,,,0.26884600000000003,,0.187556,,,0.26884600000000003,0.18388425000000005
AT1G69490-AT3G47340,,,,,,,,,0.10516099999999999,,,,,,,,,,,,0.10516099999999999,0.10516099999999999
AT3G17609-AT3G22840,,,,,,,,,,,,,,,,,,,,0.206219,0.206219,0.206219
AT1G71930-AT5G17420,,,,,,,,,,,,,,,,,,,,0.0819193,0.0819193,0.0819193
AT2G22330-AT5G60890,,0.12108499999999996,,,,,,,,,,0.123201,,,,,,0.20396199999999998,0.193503,,0.20396199999999998,0.16043775
AT1G51680-AT4G38620,,,,0.14017000000000002,,,,,,,,,,,,,0.0737847,0.262967,,,0.262967,0.1589739
AT1G79840-AT5G40330,0.0827123,0.0915687,,0.0970432,,0.0876737,0.06532819999999999,0.146989,0.17313199999999998,0.173144,,0.0638023,0.10307899999999999,0.16878800000000002,0.124287,0.166679,0.0466207,0.19672699999999999,0.103854,,0.19672699999999999,0.11821425625
AT4G34160-AT4G37750,,0.268825,0.421149,0.115902,0.21613400000000002,,,0.270427,0.136596,,,,,0.205315,,0.33816599999999997,0.13011099999999998,0.218272,,0.1764,0.421149,0.227027
AT1G20450-AT4G25480,,,,,,,,,,,,,,,,0.0876362,,,,,0.0876362,0.0876362
AT5G12870-AT5G62380,,,,,,,,,,,,,,,,,,0.0647732,,,0.0647732,0.0647732
AT2G15620-AT5G61420,,0.11595599999999999,0.131825,,,,,,,,,,,,,,,,,,0.131825,0.1238905
AT3G07650-AT5G15840,,,,,,,0.0916279,,,,,0.058834800000000013,0.0537288,,,,,,,0.05486030000000002,0.0916279,0.06476295
AT2G28160-AT5G03570,,,,,,,0.0538617,,,,,,,,0.132508,,,,,,0.132508,0.09318485
AT2G28160-AT3G58810,,,,,,,0.0462321,0.417199,,,,0.0810783,0.0493754,,,,,,,,0.417199,0.14847120000000005
AT1G19850-AT4G32880,,,,,,,,,,0.102162,,,,,,,,,,,0.102162,0.102162
AT4G32880-AT4G37650,,0.09576130000000001,,0.0885534,,,,,,,,,,,,,0.09535039999999999,,,,0.09576130000000001,0.0932217
AT2G40080-AT5G11260,,,,,,,,,,,0.0773316,,,,,,,,,,0.0773316,0.0773316
AT2G40080-AT2G46830,,,,,,,,,,,,,,,,,0.367504,,,,0.367504,0.367504
AT3G11410-AT5G67300,0.0997209,,,,0.158289,,,,,,0.129132,,,,,,,,,,0.158289,0.1290473
AT3G11410-AT4G34000,,,,,,,,,,0.21149,,,,,,,,0.467834,,0.223793,0.467834,0.301039
AT3G11410-AT4G25480,0.106428,,,,,,,,,,,0.0887384,,,,,,,,,0.106428,0.0975832
AT2G14610-AT5G22570,0.16889,0.0884242,0.11318299999999999,,,,,,,,,0.0831521,0.12151300000000001,0.153274,,,,,,,0.16889,0.12140605
AT5G60910-AT5G67110,,,0.158694,,,,,,,,,,,,,,,,,,0.158694,0.158694
AT4G25480-AT5G52310,0.110721,0.087243,0.16653900000000002,,,,,,,,,0.0920352,0.121931,0.180025,,,0.200498,0.2804,,,0.2804,0.154924025
AT1G02340-AT4G16780,,,,,0.10793499999999999,0.09690610000000001,0.24043299999999998,,,0.179992,,0.13758,0.09340760000000001,0.100845,,,0.11018900000000001,0.0889172,0.16036,0.11301900000000001,0.24043299999999998,0.12996217272727273
AT3G54220-AT5G03150,,,,,,,,,0.111721,,,,,,,,,,,,0.111721,0.111721
AT1G77760-AT5G57660,,,0.166876,,,,,,,,,,,,,,,,,,0.166876,0.166876
AT3G22170-AT4G15090,,,,,0.20824600000000001,,,,,,,,,,,,,,,,0.20824600000000001,0.20824600000000001
AT2G22770-AT3G09260,,0.205077,0.0651961,0.160253,,,,,,,0.197181,,,,,,,,,,0.205077,0.15692677500000002
AT2G22770-AT3G15950,,0.196512,,,,0.07195499999999999,,,,,,,,0.154514,,0.434199,,0.227069,,,0.434199,0.2168498
AT1G52690-AT5G05410,,,,,,,0.108993,,,,,,,,,,,,,,0.108993,0.108993
AT4G09820-AT5G42800,,0.122714,0.112055,0.0469602,0.041672900000000006,0.17286500000000002,0.228183,0.122012,,0.244679,0.15826400000000002,0.131123,0.118627,0.215315,0.163172,,0.056501499999999996,0.25373,0.312848,0.11226300000000004,0.312848,0.15370497647058826
AT1G56650-AT4G14090,,,,,,,,,,0.284005,0.0712317,,,,,,,0.28825700000000004,0.303874,,0.303874,0.236841925
AT1G09530-AT2G30570,,,,,,,,0.264922,,,,,,,,,,,,,0.264922,0.264922
AT1G13140-AT2G16910,,0.0387594,0.302502,,,,,,,,,,,,,,,,,,0.302502,0.1706307
AT1G75790-AT2G16910,,,0.31209899999999996,,,,,,,,,,,,,,,,,,0.31209899999999996,0.31209899999999996
AT1G74310-AT2G26150,,0.22314299999999998,,0.246629,,0.403623,0.525246,,0.28718699999999997,,0.246063,0.347463,,,,,,,0.512441,,0.525246,0.34897437499999995
AT2G45190-AT4G18960,,,,,,,,,,,,,,,0.061230999999999994,,,,,,0.061230999999999994,0.061230999999999994
AT3G54340-AT4G18960,,0.0728437,0.24455100000000002,,,,,,,0.031988,,,,0.0829428,,,,,,,0.24455100000000002,0.108081375
AT3G58780-AT4G09960,,0.05297330000000002,0.34938800000000003,,,,,,,,0.213306,,,,,,,,,,0.34938800000000003,0.2052224333333333
AT1G63650-AT2G46410,,,0.0866983,,,,,,,,,,,,,,,,,,0.0866983,0.0866983
AT1G79840-AT2G46410,0.0690915,0.0560539,,,,,,,,,,,,0.0430086,,,,,,,0.0690915,0.056051333333333335
AT1G26310-AT1G69120,,0.0557452,0.0991003,,,,,,,0.0343307,,,,0.0947371,,,,,,,0.0991003,0.070978325
AT1G53230-AT2G37630,0.17624,,,,,0.134382,,,,,,,,0.07374889999999999,,,,,0.260443,,0.260443,0.16120347499999998
AT1G32240-AT2G37630,,,,,0.06723319999999999,,,,,,,0.0739713,,,,,,,,,0.0739713,0.07060225
AT1G19180-AT1G27730,0.387123,0.236298,,,,0.438651,0.28063299999999997,0.315781,,0.445429,0.185034,0.330567,0.35988000000000003,,0.49326000000000003,,0.661428,0.5235310000000001,0.4567020000000001,0.416299,0.661428,0.395044
AT1G19180-AT1G32640,0.24374200000000001,0.22098800000000002,0.244767,,,,,0.38193299999999997,,,0.0997332,0.273505,,,,0.362358,,,,0.283576,0.38193299999999997,0.263825275
AT1G17420-AT1G32640,,,,,,,,,,,,,,0.264276,,,,,,,0.264276,0.264276
AT1G51680-AT1G79180,,,,,,,,,0.275242,,,,,,,,,,,,0.275242,0.275242
AT1G56650-AT5G42800,0.13709100000000002,0.148831,,0.0869469,,,,0.275088,0.033277600000000004,,,,,,,,,0.26772199999999996,,,0.275088,0.15815941666666666
AT1G79840-AT2G37260,,0.0688799,0.06970010000000001,0.0400767,,,,,,,0.138443,,,,0.0757802,0.18140799999999999,,0.0826636,,,0.18140799999999999,0.09385021428571427
AT1G26310-AT2G27990,,,0.0769566,,,,,,,,,,,,,,,,,,0.0769566,0.0769566
AT2G33380-AT2G46680,0.167874,,,,,0.269609,,,,0.25656,0.097318,,0.281569,,,,,,,0.25100100000000003,0.281569,0.22065516666666665
AT5G15840-AT5G37260,,0.041264800000000004,,,,0.0982424,0.095649,,,0.171989,,0.0531797,0.056370400000000015,0.11467999999999999,0.0655727,,0.13325499999999998,0.062197300000000004,0.187872,,0.187872,0.09820657272727272
AT2G47460-AT3G51240,,0.165018,,,,,0.199515,,,,,,,,,,,,,,0.199515,0.1822665
AT2G22540-AT2G45660,,0.0595084,0.145327,,,,,,0.0627525,,,,0.09247269999999999,,,0.20496,,,,,0.20496,0.11300412
AT1G01060-AT2G46830,0.44288900000000003,0.465604,0.660293,0.370122,0.313554,0.628081,0.72553,0.53661,0.39711799999999997,0.7021649999999999,0.365823,0.575897,0.47013599999999994,0.689228,0.568714,0.574367,0.67062,0.5375340000000001,0.800199,0.361779,0.800199,0.54281315
AT2G21660-AT2G46830,,,0.25287,,,,,,,,,,,,0.474678,,,,,,0.474678,0.363774
AT1G32900-AT2G46830,,,,,0.173259,0.49301999999999996,0.393024,,,0.509374,,,0.284179,0.293072,,,0.474228,,,0.205918,0.509374,0.35325925
AT2G43010-AT2G46830,,,,,,,,,,,0.0482461,,,,,,,,,,0.0482461,0.0482461
AT1G56650-AT1G66390,,0.0680909,,,,0.146929,0.154902,,,0.163588,,0.0782567,,,0.27783,,,,,0.106427,0.27783,0.14228908571428572
AT1G01060-AT2G21660,0.23686500000000002,,0.280328,,,0.35287199999999996,,,,,,0.295414,,,0.47042,,0.400922,0.29439,,,0.47042,0.33303014285714283
AT2G47460-AT5G08640,,0.174727,0.31913,,,,,,,0.0383541,,,,,,,,,,0.0603073,0.31913,0.1481296
AT5G14750-AT5G40330,,,,0.0484186,,,,,,,,,,,,,,,,,0.0484186,0.0484186
AT2G47460-AT4G15480,,,,,,,,,,,,,,0.0693908,,,,,,0.0558035,0.0693908,0.06259715
AT1G01380-AT1G79840,,,,,,,,,,,,,,0.0355191,,,,,,,0.0355191,0.0355191
AT1G56650-AT5G17220,,,,,0.267945,0.257689,0.29548,,,0.305249,,0.22571100000000002,0.2371510000000001,0.314975,0.369241,,0.16298800000000002,0.296074,0.312398,0.206325,0.369241,0.2709355
AT5G14750-AT5G53200,,,,,,,,,0.0763459,,,,,,,,,,,,0.0763459,0.0763459
AT1G01060-AT2G40080,,,,,,,,0.268784,,,0.0822768,,,,,0.380856,,,,,0.380856,0.2439722666666667
AT1G56650-AT5G54060,,0.15668900000000002,0.113623,,,,,,,0.282073,0.0698895,0.20998000000000008,,,,,,,0.336979,,0.336979,0.19487225
AT3G54220-AT4G37650,,,,,,,,,0.09467819999999999,,,,,,,,,,,,0.09467819999999999,0.09467819999999999
AT2G47460-AT5G11260,,,,,,,,,0.22818000000000002,,,,,,,,,0.15420799999999998,,,0.22818000000000002,0.191194
AT1G56650-AT4G09820,,,,,,,,,,,,,,,,0.07763099999999999,,,,,0.07763099999999999,0.07763099999999999
