TP-FP\,PCT POS. INCL.\,PCT NEG INCL.\,SCALE POS WT\,TRAIN SET\,AUROC\,AUPR\,TEST SET\,TRAIN POSITIVES\,TRAIN NEGATIVES
TP-FP,50.0,50.0,None,1789,0.9636093959568498,0.9497841860219796,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9642474728899225,0.9488475959393645,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9617806380317354,0.9478947679319308,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9631359371098176,0.9522132507127935,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9618341689237212,0.9463287961543598,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9691819476883128,0.9575890157271841,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9653224056867604,0.9535301327588677,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9636349078760185,0.9507105793457121,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9602236023493704,0.9480706088605,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9591709576125732,0.947508481351784,1789,673,1116,673,1116
TP-FP-AVG,50.0,50.0,None,-,0.963214143412508+/-0.0026592586478772374,0.9502477414804475+/-0.003225820921686539,-,-,-,-,-
TP-FP,50.0,50.0,1.0,1789,0.9669476402904849,0.9554637412223779,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9583603600778755,0.9437730903767203,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9678694733238192,0.9547309163279177,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9620614562888488,0.9498264736502126,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9639309096974813,0.9523822366223257,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9673164949723334,0.9536782495914895,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9664952477562224,0.953942893772461,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9644594283861185,0.9499416088837735,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9663538852410669,0.9552162242802892,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9605444345951369,0.9488980782998109,1789,673,1116,673,1116
TP-FP-AVG,50.0,50.0,1.0,-,0.9644339330629388+/-0.0030375133645748247,0.9517853513027378+/-0.003497733250786737,-,-,-,-,-
