TP-FP\,PCT POS. INCL.\,PCT NEG INCL.\,SCALE POS WT\,TRAIN SET\,AUROC\,AUPR\,TEST SET\,TRAIN POSITIVES\,TRAIN NEGATIVES
TP-FP,50.0,50.0,None,1789,0.9578237340720879,0.9384850583520141,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9535902526601605,0.9342040642568501,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9541250990109639,0.9383907596900392,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9538050647850913,0.9343929634268232,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9622741038730943,0.9471537795342746,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9563304093319458,0.9376482381061356,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9563078740976019,0.9379736109004405,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9566002883606044,0.9352754625307671,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9557321874897597,0.933329435789757,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9590519467165649,0.9431857421892256,1789,673,1116,673,1116
TP-FP-AVG,50.0,50.0,None,-,0.9565640960397875+/-0.0025218767558528982,0.9380039114776327+/-0.004096986353931743,-,-,-,-,-
TP-FP,50.0,50.0,1.0,1789,0.9558862441709237,0.9346267393295593,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9563177081038143,0.9405483429275379,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.953109940022802,0.9343482946709452,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.957412916255651,0.9415727744694135,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9454794079794079,0.9236372052448131,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9546125408614434,0.9357141379770895,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9594694558944997,0.9392640056604458,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9582836230498655,0.9387474338832174,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9623005126818779,0.9444771999278565,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9555734662763855,0.937234807187193,1789,673,1116,673,1116
TP-FP-AVG,50.0,50.0,1.0,-,0.9558445815296672+/-0.004242162864276985,0.9370170941278072+/-0.005390014971627882,-,-,-,-,-
