TP-FP\,PCT POS. INCL.\,PCT NEG INCL.\,SCALE POS WT\,TRAIN SET\,AUROC\,AUPR\,TEST SET\,TRAIN POSITIVES\,TRAIN NEGATIVES
TP-FP,50.0,50.0,None,1789,0.5353884711407757,0.42746533204664905,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.5483998677123127,0.436488080928562,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.5326860403298068,0.4217318365248407,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.5362557669296036,0.42310854461935776,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.5509765291756074,0.43935535793911606,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.5436338316084803,0.43570508077076164,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.5467962891086244,0.4360760924099155,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.5422013682439495,0.4296523286901187,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.5400109625334603,0.4297850998840267,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.5464264986954845,0.4323182411867495,1789,673,1116,673,1116
TP-FP-AVG,50.0,50.0,None,-,0.5422775625478106+/-0.00577484934963687,0.4311685995000098+/-0.0055968655488018975,-,-,-,-,-
TP-FP,50.0,50.0,1.0,1789,0.5367528132672995,0.4248679724544731,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.5425247746335323,0.4317703817945035,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.5436198945088322,0.4340563978262903,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.5376122489132805,0.4272608770580456,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.5392954423600822,0.432091364428553,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.5439925309575223,0.43831919119896173,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.5470126725559121,0.43525907272364595,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.542273663196622,0.4308181923911552,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.5348182258986693,0.42140690976548545,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.5324132976102905,0.41858033852361,1789,673,1116,673,1116
TP-FP-AVG,50.0,50.0,1.0,-,0.5400315563902043+/-0.004369283736344342,0.42944306981647246+/-0.005970655776735789,-,-,-,-,-
