TP-FP\,PCT POS. INCL.\,PCT NEG INCL.\,SCALE POS WT\,TRAIN SET\,AUROC\,AUPR\,TEST SET\,TRAIN POSITIVES\,TRAIN NEGATIVES
TP-FP,50.0,50.0,None,1789,0.9805383357457543,0.972283678421159,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9831421687271117,0.9741260982377536,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9780667622030659,0.968800671349307,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9823547702663156,0.9713138032527008,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9830585425981606,0.9731872057105135,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9826376789118229,0.9721091715197483,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9783989750599715,0.971121169280754,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.981436447108089,0.9732472024056286,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9774815946951592,0.9653880559929423,1789,673,1116,673,1116
TP-FP,50.0,50.0,None,1789,0.9775814884243331,0.9676401586314552,1789,673,1116,673,1116
TP-FP-AVG,50.0,50.0,None,-,0.9804696763739784+/-0.0022443190425902684,0.9709217214801964+/-0.00264869297383623,-,-,-,-,-
TP-FP,50.0,50.0,1.0,1789,0.9795554153488745,0.9681816194485557,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.982920665240683,0.9765219952642719,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9813281494526007,0.9728588987960993,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.979933471976931,0.9704718643101712,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9822042834883042,0.9740181757605472,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9779866353560382,0.9653021703949957,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.980219170161005,0.9717040297683571,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9835139047551251,0.9762073803538893,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.983684956435176,0.9761001939814011,1789,673,1116,673,1116
TP-FP,50.0,50.0,1.0,1789,0.9814416872033203,0.9751690490706648,1789,673,1116,673,1116
TP-FP-AVG,50.0,50.0,1.0,-,0.9812788339418057+/-0.0017637351386927543,0.9726535377148953+/-0.003569430303594021,-,-,-,-,-
