edge,clr,aracne,grnboost,mrnet,tinge,wgcna
ATCG00070-ATMG00660,8.240255,,,,,
ATCG00070-ATMG00690,8.057128,,,,,
ATCG00040-ATMG00660,16.818951000000002,,425.5962,,,
ATCG00040-ATMG00630,8.517719,,,,,
ATCG00040-ATMG00690,9.27013,,,,,
ATCG00040-ATMG00070,12.6678,,,,,
ATCG00040-ATMG00650,9.792035,,,,,
ATCG00040-ATMG00670,10.901226,,480.87207,,,
ATCG00120-ATMG00660,11.315977,,,,,
ATCG00120-ATMG00690,7.598189,,,,,
ATCG00120-ATMG00070,8.442669,,,,,
ATCG00020-ATMG00660,11.094269,,,,,
ATCG00020-ATMG00630,8.730034,,,,0.031494,
ATCG00020-ATMG00690,10.273241,,,,,
ATCG00020-ATMG00070,14.185688,,,,,
ATCG00020-ATMG00640,10.62859,,,,,
ATCG00020-ATMG00650,15.161741,,,,,
ATCG00020-ATMG00160,10.122366,0.18778187754267125,1251.4182,,,
ATCG00020-ATMG00110,13.258451,,,,,
ATCG00020-ATMG00670,8.874918,,,,,
ATCG00050-ATMG00660,12.943585,,,,,
ATCG00050-ATMG00630,10.307658,,,,,
ATCG00050-ATMG00070,8.849628,,,,,
ATCG00050-ATMG00650,9.968245,,,,,
ATCG00050-ATMG00120,7.95334,,,,,
ATCG00130-ATMG00660,14.827707,,,,,
ATCG00130-ATMG00630,11.92341,,1523.5541,,,
ATCG00130-ATMG00070,11.129905,,,,,
ATCG00130-ATMG00650,10.285719,,,,,
ATCG00130-ATMG00670,10.380774,,501.57855,,,
ATCG00140-ATMG00660,13.917019,,,,,
ATCG00140-ATMG00630,13.676495,,888.4617300000001,,,
ATCG00140-ATMG00070,9.979926,0.2189732712765529,,,,
ATCG00140-ATMG00650,11.130596,,494.56598,,,
ATCG00140-ATMG00120,9.240228,,,,,
ATCG00140-ATMG00670,10.877726,0.184803731825575,983.8425,,,
ATCG00760-ATMG00660,17.160767,,,,,
ATCG00760-ATMG00630,9.536788,,,,,
ATCG00760-ATMG00070,8.543130999999999,,,,,
ATCG00760-ATMG00670,8.469685,,,,,
ATCG00770-ATMG00660,13.849144,,,,,
ATCG00770-ATMG00630,8.631232,,,,,
ATCG00770-ATMG00070,9.341118,0.2370983454433994,,,,
ATCG00770-ATMG00670,8.029404,,,,,
ATCG00800-ATMG00660,14.510312,,,,,
ATCG00800-ATMG00690,7.616227999999999,,,,,
ATCG00800-ATMG00070,9.564651,,,,,
ATCG00790-ATMG00660,23.875702,,2411.4043,,,
ATCG00790-ATMG00630,9.556186,,,,,
ATCG00790-ATMG00690,7.964025,,,,,
ATCG00790-ATMG00070,10.490101,,,,,
ATCG00790-ATMG00670,13.2642,,741.42725,,,
ATCG00540-ATMG00660,15.788023,,,,,
ATCG00540-ATMG00690,10.109432,,,,,
ATCG00540-ATMG00070,14.201577,,,,,
ATCG00540-ATMG00650,9.724384,,,,,
ATCG00820-ATMG00660,19.862841,0.2944250532797002,4476.6523,,0.201816,
ATCG00820-ATMG00690,8.232857000000001,,,,,
ATCG00820-ATMG00070,11.317327,,649.2558,,,
ATCG00500-ATMG00660,15.791479,0.3951536944806118,498.86655,,0.10285699999999999,
ATCG00500-ATMG00630,10.539323,0.16406512104586715,,,0.029160500000000002,
ATCG00500-ATMG00690,8.599317999999998,,,,,
ATCG00500-ATMG00070,12.325612,,,,,
ATCG00500-ATMG00650,8.428902,,,,,
ATCG00500-ATMG00160,9.621494,,,,,
ATCG00500-ATMG00670,11.89034,0.1859880436092433,1739.3562,,,
ATCG00530-ATMG00660,14.248957,,,,,
ATCG00530-ATMG00630,11.80185,,,,,
ATCG00530-ATMG00690,9.522602,,,,,
ATCG00530-ATMG00070,17.882379999999994,,549.5293,,,
ATCG00530-ATMG00650,11.011582,,,,,
ATCG00530-ATMG00110,8.438647,,,,,
ATCG00530-ATMG00670,10.056679,,,,,
ATCG00520-ATMG00660,13.458277,,,,,
ATCG00520-ATMG00630,11.459481,,585.3458,,,
ATCG00520-ATMG00070,12.195497,,,,,
ATCG00520-ATMG00650,10.364449,,,,,
ATCG00520-ATMG00110,11.821117999999998,,,,,
ATCG00520-ATMG00120,11.353271,,,,,
ATCG00520-ATMG00670,11.629831,,557.89557,,,
ATCG00360-ATMG00660,20.362362,0.2729345254567198,1881.3125,,,
ATCG00360-ATMG00630,15.270362,,1588.3706,,0.07906010000000001,
ATCG00360-ATMG00690,8.662057,,,,,
ATCG00360-ATMG00070,13.851568,,,,,
ATCG00360-ATMG00650,9.972904,,,,,
ATCG00360-ATMG00120,11.982073,,1058.3693,,,
ATCG00360-ATMG00670,12.323349,0.40278236574046855,1575.4792,,0.0824695,
ATCG00350-ATMG00660,14.459438,0.19133739817455545,,,,
ATCG00350-ATMG00670,14.524574,,1306.1338,,0.0877674,
ATCG00150-ATMG00660,14.831724,,615.36255,,0.09841889999999999,
ATCG00150-ATMG00630,11.302217,,873.5271,,,
ATCG00150-ATMG00070,7.761145,,,,,
ATCG00150-ATMG00650,8.640915,,,,,
ATCG00150-ATMG00120,11.49578,,,,,
ATCG00150-ATMG00740,7.742844,,,,,
ATCG00150-ATMG00670,8.638377,,457.9025,,,
ATCG00150-ATMG00400,11.309038,,,,,
ATCG00150-ATMG00260,8.254307,,,,,
ATCG00160-ATMG00660,15.531954,,,,,
ATCG00160-ATMG00630,8.560524000000001,,,,,
ATCG00160-ATMG00690,8.571986,,,,,
ATCG00160-ATMG00070,12.458066,,,,,
ATCG00160-ATMG00650,9.758077,,,,,
ATCG00160-ATMG00670,9.973218,,,,,
ATCG00270-ATMG00660,9.959604,,,,,
ATCG00270-ATMG00630,8.801806,,561.3302,,,
ATCG00270-ATMG00650,8.001383,,,,,
ATCG00270-ATMG00110,10.507957,,,,,
ATCG00270-ATMG00120,7.930702,,,,,
ATCG00270-ATMG00670,13.210482,,1330.908,,,
ATCG00270-ATMG00400,12.963335,,628.08594,,,
ATCG00270-ATMG00260,7.539694,,,,,
ATCG00170-ATMG00660,19.337004,0.42105920969079336,846.4484,,,
ATCG00170-ATMG00630,9.377681,,,,,
ATCG00170-ATMG00690,8.204064,,,,,
ATCG00170-ATMG00070,12.877203,,,,,
ATCG00170-ATMG00650,9.560776,,,,,
ATCG00170-ATMG00670,12.739977,,794.9376,,,
ATCG00560-ATMG00660,8.997831,,,,,
ATCG00560-ATMG00160,8.718026,,,,,
ATCG00480-ATMG00660,8.177489999999999,,,,,
ATCG00180-ATMG00660,21.679686,0.2311976654726229,1473.066,0.101025083024321,0.15029800000000001,
ATCG00180-ATMG00630,12.688942,,,,,
ATCG00180-ATMG00690,12.025558,,,,,
ATCG00180-ATMG00070,15.639458,,,,,
ATCG00180-ATMG00650,11.07056,,,,,
ATCG00180-ATMG00160,8.007451,,,,,
ATCG00180-ATMG00110,7.735678999999997,,,,,
ATCG00180-ATMG00670,14.631920999999998,,942.62775,,,
ATCG00280-ATMG00660,11.484656,,,,,
ATCG00280-ATMG00630,9.601434,,593.2481700000002,,,
ATCG00280-ATMG00070,12.284938,,473.08694,,,
ATCG00280-ATMG00650,7.708609,,,,,
ATCG00280-ATMG00670,7.989443,,1162.1267,,,
ATCG00380-ATMG00660,21.064417,0.3037888113845299,1077.6097,,,
ATCG00380-ATMG00630,9.844407,,,,,
ATCG00380-ATMG00690,10.051033,,,,,
ATCG00380-ATMG00070,13.901237,,,,,
ATCG00380-ATMG00650,7.530363,,,,,
ATCG00300-ATMG00660,15.401849,,581.1943,,,
ATCG00300-ATMG00630,9.857612,,,,,
ATCG00300-ATMG00690,8.975123,,,,,
ATCG00300-ATMG00070,15.324009,,,,,
ATCG00300-ATMG00650,10.072726,,,,,
ATCG00300-ATMG00670,7.799771000000002,,,,,
ATCG00490-ATMG00660,15.768909,,,,,
ATCG00490-ATMG00630,10.285933,,,,,
ATCG00490-ATMG00070,9.287706,,,,,
ATCG00490-ATMG00670,8.741734,,1039.7048,,,
ATCG00470-ATMG00660,16.82609,,1037.9236,,,
ATCG00470-ATMG00690,8.015618,,,,,
ATCG00470-ATMG00070,8.584332,,,,,
ATCG00340-ATMG00660,17.897148,0.3102948043323085,500.94952,,0.186197,
ATCG00340-ATMG00070,11.503484,,,,,
ATCG00340-ATMG00650,7.787260000000002,,,,,
ATCG00340-ATMG00670,9.554924,,491.8723,,,
ATCG00510-ATMG00660,19.6518,0.3460225876057394,2380.611,,,
ATCG00510-ATMG00630,10.810697,,,,,
ATCG00510-ATMG00690,12.588461,,851.5918,,,
ATCG00510-ATMG00070,14.68108,,666.0795,,,
ATCG00510-ATMG00650,10.152911,,,,,
ATCG00510-ATMG00160,9.169486,,,,,
ATCG00510-ATMG00110,7.997959,,,,,
ATCG00510-ATMG00670,10.957423,,995.08856,,,
ATCG00210-ATMG00660,17.754101000000006,,,,0.102314,
ATCG00210-ATMG00630,13.268821,,469.41016,,,
ATCG00210-ATMG00690,10.395509,,,,,
ATCG00210-ATMG00640,9.943185,,,,,
ATCG00210-ATMG00650,8.507369,,,,,
ATCG00210-ATMG00160,11.919808,,,,,
ATCG00210-ATMG00110,8.517016,,,,,
ATCG00210-ATMG00120,18.30155,0.1183917581907259,2141.6501,,0.167156,
ATCG00210-ATMG00740,11.937967,0.11425152178572102,1895.6743,,0.034081099999999996,
ATCG00210-ATMG00670,15.391146,,646.35114,,,
ATCG00210-ATMG00400,9.896137,0.15732679050652032,,,0.0784255,
ATCG00210-ATMG00260,11.798823,,474.10843,,,
ATCG00430-ATMG00660,15.427761,,,,,
ATCG00430-ATMG00630,13.412031,,790.4458,,0.0846402,
ATCG00430-ATMG00690,7.741838,,,,,
ATCG00430-ATMG00070,9.988949,,,,,
ATCG00430-ATMG00650,9.884999,,,,,
ATCG00430-ATMG00110,10.862131,,,,,
ATCG00430-ATMG00120,16.725476999999998,0.17384083876014889,912.2658,,,
ATCG00430-ATMG00740,10.117166,0.1338903898571259,1041.4536,,,
ATCG00430-ATMG00400,11.408638,,,,,
ATCG00430-ATMG00260,8.403042,,,,,
ATCG00430-ATMG00870,7.821066,,614.4904,,,
ATCG01010-ATMG00660,9.520091,,,,,
ATCG01010-ATMG00630,13.94451,,703.14105,,,
ATCG01010-ATMG00640,7.596024000000001,,,,,
ATCG01010-ATMG00650,7.666833,,,,,
ATCG01010-ATMG00160,9.681559,,,,,
ATCG01010-ATMG00120,19.769987,0.1142673994967396,3018.4036,,0.171542,
ATCG01010-ATMG00740,14.247817,,666.86456,,,
ATCG01010-ATMG00670,12.407908,,,,,
ATCG01010-ATMG00400,13.472291,0.3314564976964167,811.26624,,,
ATCG01010-ATMG00260,10.050348,,,,,
ATCG01010-ATMG00870,8.552045,,,,,
ATCG00420-ATMG00660,14.519776,,,,,
ATCG00420-ATMG00630,13.961298,,,,,
ATCG00420-ATMG00070,9.244083,,,,,
ATCG00420-ATMG00650,9.169222,,,,,
ATCG00420-ATMG00110,7.6875740000000015,,,,,
ATCG00420-ATMG00120,12.605336,,,,,
ATCG00420-ATMG00670,7.959444,,,,,
ATCG00420-ATMG00400,8.830612,,,,,
ATCG00080-ATMG00660,12.75152,,,,,
ATCG00080-ATMG00690,12.349497,,,,,
ATCG00080-ATMG00070,10.454108,,,,,
ATCG00080-ATMG00650,9.052514,,,,,
ATCG00330-ATMG00630,10.120966,,813.36475,,,
ATCG00330-ATMG00070,7.690289,,,,,
ATCG00330-ATMG00650,7.7706339999999985,,,,,
ATCG00330-ATMG00110,10.668305,,589.2356,,,
ATCG00330-ATMG00120,25.08721700000001,0.3277529297918089,4442.335999999998,0.0831778806470696,0.13478800000000002,
ATCG00330-ATMG00740,13.538113,0.14120018246623314,1929.8356,,0.057157500000000014,
ATCG00330-ATMG00400,12.766419,0.13737074484915476,,,,
ATCG00330-ATMG00260,13.72546,0.19014688390105453,729.8704,,,
ATCG00330-ATMG00870,9.661206,0.10626027511583318,637.00073,,,
ATCG00330-ATMG00050,8.981411,,869.623,,,
ATCG00330-ATMG00450,7.660769,,,,,
ATCG00720-ATMG00690,8.776464,,,,,
ATCG00720-ATMG00070,8.857403999999997,,,,,
